Crack1_30,Crack1_50,Crack2_30,Crack2_50,Crack3_30,Crack3_50,Crack4_30,Crack4_50,Crack5_30,Crack5_50,Crack6_30,Crack6_50,Anomaly_Label,Anomaly_Score,Anomaly_Status
3.6297,-3.45312,5.69961,0.981,0.2943,-2.66832,2.41326,0.981,0.05886,2.47212,-0.94176,-5.26797,1,0.08818313025196184,Normal
3.52179,-3.11958,4.95405,2.03067,0.981,-2.52117,2.98224,1.71675,1.32435,3.37464,0.92214,-4.65975,1,0.08161530685172169,Normal
2.63889,-2.88414,4.94424,1.41264,1.30473,-3.19806,2.86452,1.63827,0.89271,3.0411,-0.5886,-4.04172,1,0.09141197905502058,Normal
3.19806,-2.80566,5.26797,2.32497,1.4715,-2.29554,2.87433,2.85471,0.37278,3.86514,-1.13796,-5.31702,1,0.0631013661710611,Normal
3.63951,-2.34459,6.07239,3.28635,0.55917,-1.20663,3.44331,3.27654,-0.2943,3.35502,0.0981,-4.72842,1,0.0578690168001037,Normal
3.30597,-2.49174,5.73885,3.66894,0.20601,-0.51012,3.61008,4.13982,0.74556,3.4335,-0.93195,-3.68856,1,0.052764126340831996,Normal
3.63951,-3.56103,5.886,5.06196,0.3924,-0.67689,3.57084,4.7088,0.55917,2.95281,-0.67689,-4.26735,1,0.039427571675199835,Normal
3.05091,-2.77623,6.20973,5.05215,1.05948,-0.46107,3.18825,4.73823,1.06929,3.1392,-0.82404,-4.22811,1,0.053011894027381934,Normal
3.20787,-3.4335,5.69961,5.35626,0.67689,-1.25568,3.29616,5.33664,1.22625,2.07972,0.63765,-3.3354,1,0.04315741273617968,Normal
3.26673,-4.09077,4.96386,5.91543,0.7848,-2.43288,3.63951,5.08158,2.49174,2.7468,-0.55917,-3.27654,1,0.022774392097356655,Normal
2.30535,-5.0031,4.77747,5.58189,0.92214,-2.19744,3.1392,4.01229,2.68794,1.29492,-0.96138,-3.07053,1,0.03664306819538954,Normal
2.53098,-3.44331,5.57208,6.50403,1.05948,-1.73637,2.52117,3.18825,2.01105,0.20601,-1.83447,-2.8449,1,0.04240876345307687,Normal
2.80566,-4.77747,5.30721,6.52365,0.48069,-1.30473,2.83509,3.61008,1.92276,0.15696,0.4905,-1.18701,1,0.04155396370308362,Normal
2.53098,-5.6898,4.6107,5.40531,0.67689,-0.77499,2.24649,2.98224,2.53098,0.25506,0.57879,-2.00124,1,0.06584005636866708,Normal
2.18763,-6.51384,4.99329,5.15025,0.56898,-1.08891,2.36421,2.30535,1.88352,-0.53955,0.92214,-2.02086,1,0.06572677995297521,Normal
2.75661,-6.71004,4.52241,5.94486,0.8829,-2.02086,2.19744,1.20663,1.88352,-0.66708,1.93257,-1.79523,1,0.05539721617095783,Normal
2.20725,-5.79771,4.29678,3.21768,0.71613,-2.13858,2.02086,1.04967,2.53098,-1.24587,1.6677,-0.21582,1,0.09481029316461997,Normal
2.36421,-5.81733,3.61008,2.88414,1.14777,-1.94238,2.56041,-0.11772,3.14901,-0.46107,3.37464,-1.25568,1,0.07568679597291067,Normal
1.54017,-5.40531,4.18887,2.943,1.28511,-0.85347,2.87433,-1.22625,2.7468,-0.73575,2.68794,-1.64808,1,0.07842908715122249,Normal
1.44207,-4.44393,3.63951,1.35378,2.02086,-1.32435,2.63889,-1.23606,2.10915,-2.17782,2.11896,-1.69713,1,0.11091506832444986,Normal
1.49112,-4.7088,3.8259,-1.20663,1.19682,-0.27468,2.87433,-0.96138,2.53098,-2.18763,1.85409,-1.50093,1,0.10529085411444328,Normal
1.80504,-5.56227,3.84552,-0.34335,1.92276,1.67751,2.77623,-1.50093,1.95219,-0.59841,2.09934,-1.52055,1,0.10311547479485311,Normal
1.03986,-5.65056,3.88476,0.22563,0.92214,1.13796,3.4335,-1.52055,1.38321,-1.77561,1.38321,-2.26611,1,0.10202720657336678,Normal
1.65789,-4.46355,3.35502,-0.66708,0.12753,1.59903,3.27654,-1.6677,0.08829,-0.92214,1.88352,-1.6677,1,0.12029902107294954,Normal
0.59841,-4.64994,3.03129,-1.68732,-0.15696,3.97305,3.30597,-1.91295,1.83447,-1.15758,2.5506,-2.12877,1,0.10416222017062476,Normal
1.06929,-5.1993,2.91357,0.33354,0.81423,2.40345,2.80566,-2.12877,1.58922,0.1962,0.74556,-1.74618,1,0.1344722082591096,Normal
0.2943,-4.99329,2.93319,-0.18639,0.84366,1.84428,3.27654,-1.61865,1.83447,-0.63765,0.27468,-2.14839,1,0.13068049299537216,Normal
1.54017,-3.7278,2.42307,-1.09872,0.53955,2.67813,2.59965,-1.09872,1.48131,-0.41202,0.40221,-1.04967,1,0.14357712427600672,Normal
0.04905,-3.7278,2.61927,-2.59965,0.41202,3.49236,2.46231,-0.31392,1.97181,-0.83385,-0.41202,-1.33416,1,0.1258016944778359,Normal
0.38259,-5.01291,2.70756,-0.36297,1.03986,2.5506,2.01105,1.51074,1.51074,0.46107,-0.61803,-1.58922,1,0.14321031673168144,Normal
0.97119,-5.28759,1.95219,1.08891,0.83385,2.30535,1.99143,1.32435,0.73575,0.27468,0.55917,-1.30473,1,0.15523169209865612,Normal
1.26549,-4.28697,2.65851,0.40221,0.69651,3.79647,2.39364,1.53036,-0.12753,0.26487,0.32373,-1.67751,1,0.1424440486598132,Normal
0.31392,-3.00186,2.69775,0.76518,1.29492,1.98162,1.54998,1.94238,-0.45126,1.72656,-0.13734,-1.5696,1,0.14917603002750435,Normal
1.08891,-2.2563,2.28573,3.74742,2.01105,0.90252,2.28573,1.80504,-0.69651,1.11834,0.00981,-2.60946,1,0.12877565014515563,Normal
1.35378,0.05886,1.78542,4.06134,2.05029,0.30411,2.6487,2.30535,-0.80442,1.26549,0.48069,-3.35502,1,0.12844900407050647,Normal
1.62846,1.23606,2.50155,1.34397,1.78542,0.32373,2.71737,3.17844,-0.5886,1.08891,0.06867,-3.58065,1,0.1338859384055765,Normal
1.16739,1.55979,2.38383,2.02086,2.50155,-0.57879,2.79585,2.90376,-1.25568,1.60884,-0.3924,-5.05215,1,0.10906398133287731,Normal
2.77623,1.79523,2.07972,4.05153,2.19744,-1.98162,3.68856,4.2183,-0.95157,1.18701,0.20601,-5.93505,1,0.08670689199575332,Normal
3.05091,2.34459,2.54079,4.67937,2.63889,-1.11834,4.00248,4.26735,-1.24587,2.65851,-1.40283,-6.40593,1,0.045970655810225136,Normal
2.61927,2.943,2.79585,3.5316,2.40345,-2.2563,4.64013,4.84614,-1.40283,2.3544,-1.49112,-7.15149,1,0.035702307334521066,Normal
2.78604,2.2563,2.6487,5.41512,3.01167,-2.61927,5.1012,4.48317,-2.1582,2.67813,-2.1582,-7.19073,1,0.0017291518584361398,Normal
4.32621,2.03067,2.46231,5.67999,3.4335,-2.20725,4.905,4.42431,-2.09934,3.16863,-1.03005,-8.21097,1,0.005046179390604255,Normal
3.93381,1.50093,2.91357,4.10058,2.79585,-1.51074,6.15087,3.97305,-1.34397,2.95281,-0.47088,-8.85843,1,0.02890830296958946,Normal
3.85533,-0.00981,3.09015,4.0221,2.48193,-2.07972,5.84676,4.7088,0.44145,2.58003,-1.02024,-8.67204,1,0.02432843091148218,Normal
3.67875,-2.18763,2.99205,5.79771,2.6487,-0.25506,5.76828,5.51322,-0.41202,3.36483,-1.41264,-10.13373,-1,-0.003163417204917418,Anomaly
3.83571,-2.13858,2.5506,3.89457,2.47212,-0.70632,5.64075,6.11163,-0.64746,2.79585,-0.81423,-10.34955,1,0.022809165889903782,Normal
3.84552,-3.25692,2.99205,3.08034,2.39364,0.51993,5.61132,6.25878,1.79523,2.72718,-0.92214,-9.75114,1,0.005991872264971332,Normal
3.64932,-4.16925,2.73699,3.87495,2.943,-0.25506,5.3955,5.5917,1.72656,3.44331,0.66708,-8.17173,1,0.017724963937431615,Normal
3.91419,-6.23916,2.51136,3.18825,3.00186,-1.08891,5.04234,4.905,0.85347,3.57084,0.32373,-7.848,1,0.0249035783506395,Normal
3.85533,-5.2974,2.58984,2.66832,2.68794,-0.81423,4.62051,3.63951,1.40283,2.5506,1.01043,-7.59294,1,0.03764828562963257,Normal
2.41326,-6.36669,1.80504,3.29616,2.57022,0.52974,4.44393,2.50155,4.52241,2.21706,0.84366,-7.08282,1,0.019552446404869306,Normal
2.40345,-6.69042,1.62846,2.14839,2.59965,0.6867,4.13001,1.81485,4.15944,3.0411,0.51993,-5.91543,1,0.036808783053873584,Normal
2.62908,-6.61194,1.57941,0.28449,2.63889,0.6867,4.26735,1.55979,3.5316,2.28573,0.24525,-4.82652,1,0.05156085605712962,Normal
1.52055,-5.72904,1.20663,-0.43164,1.5696,1.36359,3.924,1.2753,1.58922,1.67751,1.03986,-5.27778,1,0.10556509859108121,Normal
0.96138,-5.60151,0.981,-0.82404,1.43226,-0.11772,3.61989,1.39302,3.08034,0.47088,1.16739,-3.42369,1,0.1065397118598802,Normal
0.64746,-3.47274,0.28449,0.43164,1.61865,0.18639,3.6297,0.23544,3.21768,1.43226,0.42183,-3.77685,1,0.10753816645452424,Normal
0.81423,-1.58922,0.48069,0.43164,1.35378,0.92214,3.30597,-1.10853,2.66832,1.45188,0.04905,-3.58065,1,0.12900745789766155,Normal
0.03924,-2.47212,0.3924,-1.24587,0.64746,1.88352,3.10977,-2.28573,3.2373,2.31516,0.47088,-3.95343,1,0.10928195055130968,Normal
-0.21582,-1.63827,0.01962,-0.64746,1.02024,1.53036,3.05091,-2.95281,3.14901,0.06867,-1.48131,-4.43412,1,0.12696192299220999,Normal
-0.17658,-1.6677,-0.38259,0.95157,0.981,2.19744,3.46293,-3.86514,3.52179,1.72656,-1.16739,-2.38383,1,0.11865231928458503,Normal
0.06867,-1.58922,-0.60822,-1.61865,0.54936,2.57022,3.09015,-2.80566,3.27654,1.44207,-2.36421,-1.54998,1,0.12064748997374447,Normal
-0.76518,-2.91357,-1.03986,-3.48255,0.37278,1.95219,2.58984,-1.4715,2.46231,1.73637,-1.97181,-1.82466,1,0.11916781147222444,Normal
-0.64746,-3.47274,-1.71675,-0.8829,0.0,1.22625,2.93319,-1.09872,1.26549,0.85347,-3.59046,-2.5506,1,0.12015772434184724,Normal
0.03924,-3.63951,-0.59841,1.29492,0.31392,2.50155,2.5506,-0.46107,3.44331,2.04048,-2.73699,-1.92276,1,0.12102934760862893,Normal
-0.22563,-3.48255,-0.99081,0.28449,-0.27468,3.7278,2.08953,0.0,3.76704,1.98162,-1.83447,-2.65851,1,0.12215426435239501,Normal
-0.43164,-3.03129,-0.93195,-1.06929,0.02943,2.92338,1.7658,0.30411,1.94238,2.21706,-2.49174,-3.1392,1,0.13324296125513108,Normal
-0.0981,-2.88414,-0.76518,2.30535,0.38259,5.79771,1.95219,0.3924,1.35378,1.94238,-2.58984,-2.7468,1,0.09490181581570695,Normal
0.43164,-3.4335,-0.7848,2.44269,0.51012,6.42555,1.24587,0.981,2.96262,2.07972,-2.34459,-2.47212,1,0.07632300111932738,Normal
1.04967,-2.63889,-1.38321,0.0981,0.25506,5.62113,1.93257,1.09872,2.0601,2.03067,-1.51074,-1.48131,1,0.10454841395365072,Normal
1.48131,-2.72718,-1.32435,1.57941,0.79461,5.22873,1.55979,1.92276,0.63765,1.52055,-2.58984,-0.76518,1,0.11315553631179753,Normal
2.01105,-2.77623,-0.92214,2.97243,1.4715,5.87619,2.46231,2.34459,0.61803,1.59903,-2.58984,-1.12815,1,0.09830979696843217,Normal
1.84428,-3.39426,-0.7848,2.95281,1.64808,4.25754,2.02086,3.15882,1.28511,1.35378,-0.16677,-2.19744,1,0.11698981713287399,Normal
2.37402,-1.09872,-1.69713,2.76642,1.94238,2.14839,3.01167,2.65851,0.57879,2.93319,-0.47088,-1.38321,1,0.11579960134992023,Normal
2.69775,-1.02024,-1.88352,3.66894,1.98162,2.58984,3.28635,2.19744,-1.54998,1.70694,-0.28449,-2.42307,1,0.1077716184733905,Normal
2.86452,-0.0981,-1.09872,3.80628,3.31578,0.20601,3.54141,2.2563,-1.23606,1.46169,0.0,-1.51074,1,0.1008848242229014,Normal
3.2373,0.60822,-1.25568,3.65913,2.69775,-0.28449,2.90376,2.26611,-0.40221,0.46107,1.79523,-1.67751,1,0.11376890052272925,Normal
3.7278,1.97181,-1.95219,3.00186,2.26611,-1.52055,4.04172,1.95219,-0.23544,1.36359,0.73575,-2.23668,1,0.10707105701967451,Normal
4.07115,1.92276,-1.49112,3.91419,3.08034,-0.54936,3.86514,2.61927,-1.31454,0.79461,1.08891,-2.02086,1,0.0963368708131957,Normal
4.99329,1.23606,-1.06929,4.26735,2.86452,-1.99143,4.55184,3.4335,0.21582,0.14715,1.33416,-0.17658,1,0.08549355345391674,Normal
4.96386,1.68732,-0.95157,3.86514,2.34459,-2.56041,4.57146,3.73761,-0.11772,0.36297,1.10853,-0.91233,1,0.09352682964548725,Normal
5.82714,1.1772,-1.09872,3.90438,1.87371,-3.61989,4.34583,2.98224,-0.02943,0.67689,0.50031,-2.95281,1,0.07600296604077872,Normal
5.70942,-0.24525,-1.16739,4.06134,3.1392,-4.45374,4.43412,2.943,-0.79461,0.05886,1.46169,-2.82528,1,0.06085243783164479,Normal
5.72904,-0.77499,-0.8829,3.66894,2.61927,-3.76704,4.18887,2.06991,0.42183,0.45126,0.95157,-2.90376,1,0.07629976792744747,Normal
5.07177,-1.36359,-1.2753,4.04172,1.78542,-3.71799,3.52179,1.99143,1.03986,-0.24525,1.98162,-3.3354,1,0.08338333108168072,Normal
5.94486,-2.90376,-1.50093,2.72718,1.43226,-3.03129,3.46293,1.63827,1.73637,-0.05886,0.02943,-3.69837,1,0.07198587244356253,Normal
5.67018,-3.5316,-1.18701,2.65851,1.77561,-2.77623,3.05091,1.3734,0.36297,-0.20601,-0.13734,-2.19744,1,0.1003408667032909,Normal
5.47398,-4.68918,-1.44207,1.98162,0.8829,-2.34459,2.46231,1.33416,2.66832,0.56898,0.33354,0.92214,1,0.0897946842900555,Normal
4.25754,-4.92462,-1.45188,2.52117,-0.06867,-1.33416,2.39364,1.70694,2.00124,-0.44145,0.24525,0.05886,1,0.11755560846465918,Normal
4.37526,-5.05215,-1.53036,2.88414,0.62784,-1.28511,1.72656,1.28511,1.57941,0.22563,0.38259,-1.62846,1,0.1189747526472939,Normal
3.29616,-5.90562,-2.20725,2.90376,0.05886,-0.04905,1.72656,0.81423,1.03005,0.61803,1.16739,-0.28449,1,0.12221632099551394,Normal
2.44269,-5.04234,-2.95281,2.58003,-0.25506,0.02943,1.48131,-0.85347,2.26611,1.94238,2.03067,0.05886,1,0.12239871821156689,Normal
1.92276,-4.22811,-3.32559,2.86452,-0.41202,-0.40221,0.91233,-0.89271,1.57941,0.96138,-0.03924,-0.72594,1,0.13113979223563849,Normal
1.03986,-3.89457,-3.77685,3.39426,-0.72594,0.42183,1.1772,-1.0791,0.04905,0.30411,-0.14715,-0.51993,1,0.13333436696353224,Normal
-0.33354,-3.93381,-3.90438,2.90376,-1.02024,0.59841,0.30411,-0.92214,-0.71613,1.23606,-1.16739,0.52974,1,0.13252686298105526,Normal
-0.38259,-3.08034,-4.82652,5.1993,-1.51074,0.06867,-0.00981,-1.42245,0.50031,0.48069,-1.32435,0.79461,1,0.11209458077401924,Normal
-0.96138,-2.5506,-5.55246,5.58189,-1.85409,-0.11772,0.44145,-0.43164,-0.61803,-1.20663,-1.14777,-0.87309,1,0.1104224167900355,Normal
-1.78542,-1.23606,-5.48379,5.89581,-1.10853,-0.10791,-0.05886,0.31392,-1.64808,-1.15758,-1.90314,-0.61803,1,0.10439635076461795,Normal
-2.48193,-0.71613,-5.74866,5.6898,-1.22625,0.14715,-0.12753,1.79523,-1.49112,-0.77499,-2.00124,-1.48131,1,0.09649483696710176,Normal
-2.0601,0.48069,-6.40593,6.26859,-0.7848,-1.02024,-0.0981,0.94176,-1.75599,-0.43164,-2.27592,-2.54079,1,0.07649336573284443,Normal
-2.03067,0.95157,-6.48441,6.2784,-1.06929,-1.46169,-0.70632,1.6677,-1.83447,-0.4905,-3.29616,-3.41388,1,0.06857334146704508,Normal
-2.02086,1.59903,-6.09201,4.66956,-0.61803,-2.40345,-0.32373,2.1582,-2.66832,-0.38259,-3.77685,-3.61008,1,0.06345541613219524,Normal
-2.78604,1.59903,-5.80752,5.56227,-0.08829,-2.33478,-0.53955,2.87433,-1.55979,0.3924,-3.47274,-2.87433,1,0.07587621373228853,Normal
-1.50093,1.13796,-5.36607,6.42555,-0.13734,-3.24711,0.20601,3.08034,-1.65789,0.11772,-4.35564,-3.09996,1,0.06322491042257594,Normal
-2.05029,1.12815,-5.63094,5.02272,-0.53955,-2.78604,-0.0981,3.99267,-0.75537,0.16677,-4.63032,-4.64013,1,0.053822489008097496,Normal
-1.95219,1.8639,-4.99329,4.78728,-0.51993,-1.16739,0.73575,4.62051,-1.18701,0.18639,-4.6107,-5.65056,1,0.0515638090003408,Normal
-1.55979,1.2753,-4.44393,4.35564,0.23544,-1.28511,0.46107,4.82652,-1.03986,1.35378,-3.71799,-5.45436,1,0.06662394291920265,Normal
-1.39302,1.58922,-4.16925,2.34459,0.48069,-1.8639,0.91233,4.75785,-1.67751,1.54017,-3.25692,-5.54265,1,0.08031451708558124,Normal
-1.44207,1.57941,-4.08096,1.46169,0.25506,-2.10915,0.47088,4.75785,-1.63827,2.23668,-3.44331,-5.5917,1,0.08313151376725836,Normal
-0.66708,1.68732,-2.7468,0.77499,0.0981,-1.41264,1.03005,4.81671,-1.77561,2.0601,-2.96262,-5.65056,1,0.104071970732724,Normal
-0.84366,1.11834,-2.1582,0.51012,0.50031,-1.55979,0.61803,4.37526,-0.3924,2.54079,-2.63889,-5.85657,1,0.11906451417158465,Normal
-0.46107,-0.24525,-1.68732,-0.981,1.03005,-1.34397,1.25568,3.78666,-0.43164,3.09996,-2.49174,-5.52303,1,0.11963326867642954,Normal
-0.59841,1.19682,-1.54998,-1.06929,0.48069,-0.65727,1.35378,3.83571,-0.52974,3.32559,-2.46231,-5.74866,1,0.11853043717000672,Normal
0.01962,0.59841,-0.74556,-0.62784,1.2753,1.12815,1.63827,4.28697,0.43164,1.71675,-1.16739,-6.50403,1,0.12219540689985015,Normal
-0.13734,1.65789,-0.26487,-0.6867,1.52055,1.59903,1.28511,3.91419,0.32373,2.01105,-0.25506,-6.94548,1,0.13547509399649083,Normal
-0.07848,2.59965,-0.36297,-2.68794,1.00062,0.53955,1.39302,3.38445,-0.53955,2.46231,-0.03924,-6.48441,1,0.12385178105832961,Normal
0.73575,2.6487,-0.65727,-1.64808,0.5886,1.02024,1.6677,2.60946,0.28449,2.72718,-1.69713,-5.55246,1,0.13330230085101596,Normal
1.03986,4.08096,-0.36297,-1.62846,1.12815,1.03986,1.09872,2.47212,0.06867,2.48193,-1.84428,-4.88538,1,0.1376551095692538,Normal
0.84366,4.5126,-0.53955,-1.55979,0.53955,0.50031,0.13734,1.81485,0.61803,3.0411,0.55917,-3.32559,1,0.15064845379399716,Normal
0.71613,3.1392,-0.53955,-3.25692,0.85347,0.40221,0.66708,1.35378,0.18639,2.23668,-0.21582,-3.18825,1,0.1427553972287,Normal
0.7848,2.69775,-0.44145,-0.51012,0.59841,-1.16739,0.14715,0.45126,0.7848,3.38445,-0.63765,-2.80566,1,0.16006854367288043,Normal
0.74556,2.37402,-0.24525,0.89271,0.55917,-0.7848,0.0,0.60822,1.65789,2.2563,-0.72594,-2.57022,1,0.1604670302466072,Normal
0.37278,2.96262,-0.76518,1.61865,1.04967,0.50031,-0.20601,0.87309,1.35378,1.61865,1.41264,-2.31516,1,0.16381788901146727,Normal
0.59841,3.99267,-1.38321,-0.42183,0.16677,0.83385,0.92214,-0.20601,1.32435,2.30535,-0.54936,-2.07972,1,0.156719499200901,Normal
0.28449,3.64932,-1.73637,0.69651,-0.83385,-0.31392,0.01962,-1.29492,2.10915,1.89333,-0.81423,-1.48131,1,0.15303914187294915,Normal
-0.38259,3.00186,-2.0601,2.20725,-1.38321,1.57941,0.18639,-1.54017,1.95219,3.25692,0.85347,-0.17658,1,0.14571261545777248,Normal
-0.92214,1.45188,-2.17782,2.3544,-2.28573,0.77499,-0.51012,-2.19744,0.74556,2.82528,1.04967,1.23606,1,0.1426889804570674,Normal
-1.42245,1.10853,-2.44269,0.83385,-2.89395,1.70694,0.38259,-1.71675,0.5886,2.82528,-0.53955,1.38321,1,0.13834768463696728,Normal
-2.31516,0.3924,-2.67813,2.58984,-2.80566,2.12877,-0.35316,-1.63827,1.28511,2.79585,0.12753,0.7848,1,0.12826310560017873,Normal
-2.71737,-0.81423,-3.61989,4.54203,-3.18825,2.52117,-0.06867,-2.12877,0.83385,2.83509,0.4905,0.66708,1,0.09631693447101264,Normal
-3.25692,-0.77499,-3.93381,3.85533,-3.39426,2.6487,-0.27468,-0.38259,-0.28449,1.25568,-0.62784,0.08829,1,0.11123979228889908,Normal
-3.79647,-0.56898,-4.44393,3.45312,-3.95343,3.09015,-0.18639,-0.04905,-0.21582,1.2753,-1.55979,-0.65727,1,0.10166280772962899,Normal
-4.11039,0.0,-4.74804,4.32621,-3.46293,2.39364,-0.81423,0.61803,0.24525,0.92214,-1.06929,-0.35316,1,0.09935926044495191,Normal
-4.00248,0.20601,-5.17968,4.64013,-4.37526,1.94238,-1.4715,0.92214,-0.81423,1.46169,-1.69713,-0.14715,1,0.07503123963665953,Normal
-4.05153,-0.37278,-5.55246,2.38383,-4.57146,1.41264,-1.54017,2.6487,-2.79585,0.81423,-2.79585,-0.12753,1,0.06058235590201699,Normal
-4.29678,0.26487,-5.18949,1.99143,-5.28759,0.23544,-1.85409,2.39364,-1.84428,1.41264,-4.86576,-0.13734,1,0.04448992351801473,Normal
-4.32621,0.87309,-5.36607,4.62051,-4.7088,-0.13734,-2.28573,2.27592,-1.44207,2.79585,-3.50217,1.35378,1,0.036771502096265785,Normal
-4.15944,0.64746,-5.36607,4.85595,-5.1012,-0.05886,-1.74618,1.98162,-2.4525,2.52117,-3.03129,-0.11772,1,0.05308887879661184,Normal
-4.30659,2.36421,-6.22935,2.76642,-4.48317,-0.95157,-2.17782,2.51136,-3.52179,2.52117,-3.8259,-1.19682,1,0.027819265418354777,Normal
-3.924,2.76642,-6.09201,4.09077,-4.79709,-1.42245,-2.41326,2.65851,-2.39364,2.27592,-3.52179,-1.99143,1,0.033955114412799026,Normal
-3.52179,3.79647,-6.19011,4.44393,-4.17906,-1.92276,-1.70694,3.19806,-1.62846,2.24649,-3.95343,-0.50031,1,0.039452141628233406,Normal
-3.20787,3.40407,-5.51322,3.58065,-4.14963,-2.83509,-1.53036,3.01167,-2.2563,1.55979,-4.24773,-1.09872,1,0.049776195714295646,Normal
-2.78604,3.81609,-4.96386,1.54998,-3.60027,-4.13001,-1.72656,3.01167,-3.18825,2.76642,-5.35626,-2.00124,1,0.03841763277767829,Normal
-2.37402,2.97243,-4.59108,1.82466,-3.3354,-4.82652,-1.21644,3.10977,-1.62846,2.7468,-4.13982,-1.50093,1,0.06610315155165747,Normal
-1.81485,3.89457,-3.86514,2.00124,-2.81547,-4.74804,-1.04967,2.18763,0.0,2.96262,-4.47336,-2.27592,1,0.0760182936654405,Normal
-2.04048,2.66832,-4.06134,0.1962,-2.80566,-2.52117,-0.70632,1.10853,-1.38321,2.99205,-3.47274,-2.943,1,0.09793076503322179,Normal
-2.09934,3.34521,-3.90438,0.27468,-2.30535,-4.00248,-0.38259,0.51993,-1.71675,3.7278,-3.7278,-4.0221,1,0.07436439322350552,Normal
-2.02086,3.5316,-3.48255,0.37278,-2.44269,-2.91357,0.16677,0.3924,-0.56898,3.77685,-3.924,-4.71861,1,0.09260566651268504,Normal
-2.16801,2.49174,-3.24711,-1.4715,-2.17782,-1.75599,0.95157,0.34335,0.91233,2.75661,-3.73761,-4.20849,1,0.10501886740075878,Normal
-2.33478,1.90314,-3.2373,-2.69775,-1.962,-1.87371,0.70632,0.40221,-0.17658,3.60027,-3.22749,-3.85533,1,0.09503767806891916,Normal
-2.69775,2.48193,-2.72718,-3.05091,-1.70694,-1.46169,0.48069,1.09872,0.45126,4.47336,-3.6297,-4.62051,1,0.08215665406606054,Normal
-2.23668,1.93257,-2.30535,-1.94238,-2.17782,-0.34335,0.77499,1.06929,1.72656,3.12939,-3.69837,-5.36607,1,0.08634270442175901,Normal
-2.32497,1.68732,-1.94238,-2.59965,-1.962,-0.99081,1.10853,0.4905,1.84428,3.94362,-3.46293,-3.87495,1,0.09369216107802181,Normal
-2.63889,2.40345,-2.03067,-1.75599,-1.70694,-0.60822,0.40221,-0.2943,0.93195,4.56165,-3.41388,-3.55122,1,0.102255227393581,Normal
-3.45312,3.1392,-2.24649,-1.92276,-1.40283,-0.6867,0.47088,-0.72594,1.41264,5.30721,-1.26549,-4.27716,1,0.09322971528138785,Normal
-3.09996,3.78666,-2.57022,-0.77499,-1.12815,-0.15696,0.45126,-1.35378,2.1582,2.88414,-2.52117,-4.16925,1,0.11011039165387865,Normal
-3.4335,4.09077,-2.5506,-0.23544,-1.03986,0.981,0.0,-1.89333,1.77561,2.47212,-0.65727,-1.62846,1,0.1265420703703839,Normal
-4.32621,4.59108,-3.20787,-0.3924,-1.34397,1.12815,-0.33354,-2.36421,2.48193,2.40345,-2.02086,-0.24525,1,0.1155123776576426,Normal
-4.66956,4.13001,-3.41388,-0.67689,-2.76642,1.13796,-0.43164,-1.92276,2.47212,3.73761,-1.962,-0.05886,1,0.09799376703280377,Normal
-4.57146,3.10977,-3.08034,-0.31392,-2.68794,1.71675,-0.35316,-1.73637,2.42307,1.4715,-1.57941,-0.42183,1,0.10284237107926347,Normal
-5.17968,2.92338,-3.85533,1.31454,-2.31516,1.08891,-0.70632,-1.82466,2.02086,1.54998,-2.12877,1.05948,1,0.08962552519359229,Normal
-5.53284,4.16925,-4.74804,3.51198,-3.54141,0.65727,-1.19682,-2.40345,2.57022,1.49112,-2.38383,1.4715,1,0.050805477961127,Normal
-4.76766,4.13982,-5.53284,4.16925,-4.09077,1.05948,-1.03005,-2.95281,2.11896,1.33416,-2.01105,-0.31392,1,0.060914295333840685,Normal
-5.1012,3.81609,-6.09201,2.98224,-3.97305,1.91295,-0.96138,-3.57084,1.62846,-0.15696,-1.18701,-0.00981,1,0.06465361245200124,Normal
-5.83695,3.70818,-7.05339,3.73761,-3.6297,1.38321,-1.04967,-3.08034,2.23668,-0.46107,-2.34459,1.35378,1,0.04571578724612957,Normal
-5.94486,3.26673,-7.39674,4.54203,-5.25816,1.95219,-1.19682,-3.95343,2.01105,-1.19682,-3.10977,2.38383,1,0.01438049227203908,Normal
-5.87619,2.91357,-7.92648,3.69837,-5.26797,1.3734,-0.89271,-3.29616,0.3924,-1.01043,-1.05948,1.84428,1,0.047202639104024446,Normal
-5.74866,1.92276,-8.22078,2.65851,-5.1012,1.15758,-0.93195,-2.3544,-0.70632,-1.1772,-2.943,1.97181,1,0.03732559894349924,Normal
-5.96448,0.54936,-8.39736,2.51136,-5.85657,-0.67689,-0.76518,-1.03986,-1.00062,0.17658,-2.08953,1.89333,1,0.046401852027224855,Normal
-5.4936,0.26487,-8.45622,4.73823,-6.78852,-0.64746,-0.96138,-1.02024,-1.78542,0.99081,-4.18887,1.0791,1,0.004267844426097511,Normal
-5.23854,0.28449,-8.08344,3.57084,-6.90624,1.04967,-0.92214,0.03924,-2.54079,1.51074,-4.19868,0.01962,1,0.002570851995700285,Normal
-5.26797,1.00062,-8.38755,2.3544,-6.51384,0.84366,-1.23606,0.03924,-1.11834,-0.24525,-3.93381,0.48069,1,0.02127686288643238,Normal
-5.73885,0.44145,-8.76033,4.54203,-6.23916,1.53036,-1.03005,0.32373,-1.90314,0.65727,-4.35564,0.7848,1,0.0007886594690134086,Normal
-4.94424,0.65727,-8.99577,3.97305,-7.33788,-0.00981,-1.30473,0.3924,-2.65851,0.87309,-4.63032,0.87309,-1,-0.0018570941771768323,Anomaly
