Crack1_30,Crack2_30,Crack3_30,Crack4_30,Crack5_30,Crack6_30
1.94238,1.4715,1.98162,0.13734,-0.46107,2.33478
-3.20787,-5.51322,-4.14963,-1.53036,-2.2563,-4.24773
2.1582,0.22563,1.95219,0.4905,0.70632,-0.32373
-0.44145,-1.5696,-2.39364,0.60822,2.26611,-0.27468
-0.17658,0.66708,1.87371,-2.71737,-0.11772,-3.26673
0.82404,2.06991,-0.92214,-0.41202,4.13982,0.92214
-1.8639,0.2943,-0.56898,0.1962,0.3924,0.13734
-2.56041,-0.4905,2.02086,1.06929,-0.23544,0.77499
3.80628,1.84428,-0.99081,-0.10791,-0.86328,0.981
-2.22687,0.89271,-1.91295,-0.15696,1.91295,-0.20601
0.01962,-0.74556,1.2753,1.63827,0.43164,-1.16739
3.36483,2.97243,-0.56898,1.03986,2.38383,1.90314
-0.12753,-1.01043,4.24773,0.22563,0.76518,-2.40345
-1.49112,-1.93257,-0.72594,-1.59903,1.50093,0.56898
-0.27468,0.13734,-1.65789,-1.89333,-0.90252,0.16677
1.80504,3.84552,1.92276,2.77623,1.95219,2.09934
1.05948,-0.13734,-0.82404,0.33354,-0.12753,-1.03986
1.03986,3.88476,0.92214,3.4335,1.38321,1.38321
-0.7848,2.60946,-1.54017,0.20601,0.46107,4.00248
-3.31578,0.0981,0.0,2.62908,1.32435,-1.79523
0.77499,-1.53036,-1.61865,2.2563,-0.56898,-5.86638
0.04905,1.98162,0.87309,2.28573,-1.88352,-1.70694
0.59841,-0.34335,-2.66832,-0.87309,0.42183,2.39364
1.00062,-1.69713,0.42183,-1.78542,-0.89271,0.3924
0.28449,1.89333,0.04905,-0.08829,1.32435,4.33602
-0.76518,-1.03986,-0.17658,-2.38383,2.5506,-0.37278
0.25506,-0.53955,-0.46107,-3.61008,2.31516,-1.18701
-0.96138,2.943,1.02024,1.38321,0.26487,3.39426
1.8639,0.1962,-0.96138,-0.67689,3.78666,0.4905
1.21644,0.46107,-1.1772,-2.88414,0.7848,4.39488
3.26673,4.96386,0.7848,3.63951,2.49174,-0.55917
1.54017,0.64746,4.13001,0.85347,0.77499,2.80566
1.03005,2.57022,0.40221,0.38259,-2.93319,0.80442
1.70694,0.56898,-2.87433,3.20787,1.41264,1.5696
1.09872,1.6677,-2.66832,0.03924,-0.12753,-2.00124
-1.20663,0.63765,0.86328,0.34335,1.09872,-3.74742
0.81423,0.53955,-0.2943,0.73575,-4.92462,0.0
-0.66708,1.59903,0.37278,-4.23792,0.07848,-2.92338
-0.5886,-0.61803,1.68732,-0.25506,-1.30473,1.16739
0.04905,-1.5696,-2.28573,3.40407,-0.21582,0.86328
-1.25568,0.13734,-0.97119,0.41202,0.57879,0.79461
1.8639,1.12815,0.03924,0.73575,-0.69651,1.44207
-0.93195,1.0791,1.06929,1.90314,-0.69651,2.39364
-0.92214,-2.17782,-2.28573,-0.51012,0.74556,1.04967
-0.77499,-0.86328,-1.6677,0.34335,0.23544,0.4905
2.47212,2.07972,3.49236,1.51074,1.2753,0.20601
5.07177,0.38259,1.92276,2.99205,1.26549,6.63156
1.41264,0.5886,1.78542,1.84428,-2.61927,0.07848
-2.50155,1.99143,0.8829,0.50031,-1.90314,-0.47088
0.16677,1.3734,-1.02024,-1.91295,-0.08829,2.69775
-3.03129,-0.02943,-3.09996,1.20663,1.33416,0.40221
3.71799,0.56898,-0.4905,-0.50031,-0.16677,2.63889
2.29554,-1.39302,1.26549,0.8829,1.69713,1.24587
0.27468,2.00124,1.65789,0.72594,-1.16739,1.14777
1.8639,4.01229,4.23792,3.02148,-0.24525,-3.19806
-2.43288,-0.37278,-0.61803,2.52117,-0.51993,-0.24525
-1.94238,-3.35502,-0.10791,2.21706,2.70756,2.75661
1.03005,-2.37402,-1.21644,1.95219,-1.87371,-1.31454
-1.35378,-0.24525,0.24525,0.51012,-1.49112,1.62846
-7.01415,-6.12144,-4.19868,-4.10058,0.51993,-1.68732
2.52117,3.60027,4.44393,-1.06929,-0.01962,-2.4525
3.69837,2.95281,0.90252,1.962,1.98162,1.03005
-0.30411,1.52055,0.25506,1.4715,-1.74618,-3.84552
0.42183,-1.23606,1.5696,-1.69713,0.90252,0.83385
0.74556,1.34397,1.21644,-0.56898,0.2943,0.21582
0.45126,-1.23606,-0.23544,0.17658,1.63827,2.05029
-7.95591,-0.94176,-5.96448,-4.96386,-2.2563,-4.3164
1.68732,3.29616,1.6677,-0.05886,0.43164,-4.29678
1.97181,0.12753,-0.57879,0.71613,1.54998,-1.42245
1.03986,-0.36297,1.12815,1.09872,0.06867,-1.84428
-0.83385,-0.37278,-0.57879,-2.17782,-2.48193,1.99143
1.7658,3.73761,1.01043,0.18639,-0.4905,-2.83509
1.02024,-0.20601,-0.28449,0.92214,1.53036,-4.16925
-4.66956,-3.41388,-2.76642,-0.43164,2.47212,-1.962
-0.51993,-0.77499,0.07848,0.56898,0.8829,0.04905
3.2373,1.54017,1.03986,1.54017,2.57022,4.04172
0.66708,-3.20787,-2.38383,1.84428,-1.54017,1.13796
1.03005,-1.55979,-2.46231,0.75537,0.33354,3.94362
-0.83385,0.43164,3.76704,1.65789,-1.10853,-4.38507
0.51012,-0.44145,-2.54079,1.80504,-0.77499,3.16863
1.1772,-1.67751,-0.60822,-2.2563,0.73575,4.33602
-1.77561,-0.95157,-2.21706,1.30473,0.3924,0.96138
-1.00062,-0.40221,-2.72718,-3.56103,-1.92276,-1.24587
-0.17658,0.17658,0.25506,0.85347,-0.59841,-0.06867
-0.23544,-0.35316,0.60822,0.33354,1.67751,2.70756
0.06867,0.03924,2.03067,-1.16739,0.10791,4.09077
1.22625,0.48069,-0.62784,0.28449,1.42245,0.42183
-1.05948,0.15696,0.981,-0.26487,0.16677,1.72656
-9.13311,-6.35688,-4.96386,-2.98224,-2.72718,0.13734
-0.73575,2.19744,1.62846,1.55979,-0.37278,2.90376
-0.17658,1.41264,1.28511,-0.50031,0.57879,2.23668
0.45126,1.67751,1.02024,-0.63765,0.47088,2.30535
-1.18701,-2.06991,0.5886,1.59903,5.01291,-1.4715
0.91233,-2.47212,-0.31392,1.14777,-1.13796,-1.78542
-0.24525,0.72594,-1.40283,-1.20663,0.4905,0.0
1.61865,-1.73637,0.20601,-1.5696,0.66708,1.64808
-0.15696,3.40407,0.06867,-0.2943,1.25568,1.78542
1.01043,2.29554,0.24525,-1.09872,0.36297,2.943
-0.01962,-1.42245,-1.0791,0.3924,0.96138,1.962
3.31578,0.56898,-0.50031,2.26611,0.7848,1.50093
-0.8829,2.18763,1.20663,-2.13858,-0.90252,2.07972
-1.12815,-0.57879,1.01043,1.33416,3.68856,-2.77623
-0.4905,1.68732,5.67018,2.13858,0.95157,-1.32435
0.70632,-1.6677,3.37464,0.53955,2.00124,1.61865
0.11772,-0.52974,0.56898,0.82404,-0.76518,0.36297
2.57022,-1.34397,1.30473,-2.49174,-1.32435,-1.54017
-0.36297,1.53036,1.18701,0.92214,-2.21706,-0.1962
-1.55979,-2.7468,0.48069,0.10791,0.7848,0.47088
1.12815,-0.12753,0.51993,1.71675,1.61865,-2.5506
-1.73637,-0.37278,-1.25568,-1.23606,2.13858,1.90314
4.0221,3.46293,-0.02943,2.93319,-0.35316,1.78542
2.39364,-0.47088,-0.92214,-0.20601,3.75723,-1.85409
0.67689,-0.35316,-0.54936,-1.79523,2.48193,2.73699
0.11772,2.13858,3.32559,-0.44145,-1.28511,3.42369
0.20601,0.0981,3.61989,-0.96138,0.3924,1.01043
-2.63889,-1.02024,0.1962,-2.11896,-0.92214,1.4715
0.52974,0.25506,2.62908,-2.83509,-2.49174,-1.59903
1.85409,-0.52974,-0.93195,0.59841,-1.26549,2.3544
-2.23668,-0.73575,4.35564,0.90252,0.27468,-3.20787
-1.03005,-1.15758,1.0791,2.29554,1.06929,1.55979
-2.0601,-6.40593,-0.7848,-0.0981,-1.75599,-2.27592
1.2753,-1.33416,0.02943,-3.7278,-0.22563,3.09015
-0.82404,-0.59841,1.40283,0.24525,1.49112,2.6487
-1.14777,-1.18701,3.68856,1.64808,0.79461,-3.83571
1.0791,-0.5886,1.54998,-0.46107,-1.23606,6.89643
0.14715,-1.15758,2.58984,0.34335,1.62846,-1.60884
-0.76518,-1.72656,1.1772,2.3544,1.09872,-1.42245
1.32435,-0.24525,-1.87371,-0.32373,-1.82466,1.26549
-0.27468,1.54998,1.38321,-0.70632,-1.78542,-1.68732
0.36297,-1.4715,-2.05029,1.05948,0.99081,2.5506
0.20601,-1.65789,3.35502,0.14715,0.65727,-3.20787
-1.65789,0.81423,0.0,-2.24649,-1.44207,2.2563
1.02024,-1.54998,-0.53955,0.07848,2.36421,-2.3544
0.84366,-2.01105,-0.22563,-1.48131,1.63827,2.76642
1.48131,1.52055,2.4525,0.54936,-0.12753,-3.27654
0.63765,2.1582,-5.32683,-0.28449,-0.92214,-2.29554
2.943,-0.47088,1.14777,0.50031,-0.59841,2.17782
4.75785,0.26487,2.01105,0.06867,1.91295,0.61803
1.08891,-2.59965,-2.57022,-0.03924,2.43288,3.34521
0.38259,2.12877,1.94238,-0.41202,-1.87371,2.77623
-0.24525,-0.52974,-2.95281,0.51993,0.17658,1.16739
1.58922,2.54079,-0.01962,-0.7848,-0.0981,2.81547
1.32435,1.78542,0.89271,-1.03986,0.43164,-1.04967
1.20663,0.20601,1.83447,-2.19744,-0.8829,-0.65727
2.05029,-0.47088,0.60822,-1.20663,1.50093,1.41264
0.37278,0.17658,3.2373,1.01043,1.11834,-4.20849
1.1772,1.34397,1.50093,1.57941,-2.85471,1.12815
0.36297,0.15696,0.0,-1.1772,0.04905,1.8639
-1.18701,-0.60822,-1.49112,-0.95157,1.65789,-3.5316
1.89333,-1.43226,0.04905,-0.3924,-0.52974,-2.1582
2.3544,2.41326,0.82404,3.09015,1.65789,1.12815
1.25568,0.81423,-1.25568,2.39364,-1.02024,-1.98162
2.44269,1.41264,-0.59841,1.68732,0.40221,2.41326
2.09934,0.64746,-0.02943,1.16739,-0.69651,2.49174
-0.51012,-0.73575,-4.74804,-3.21768,-0.36297,0.93195
0.90252,-0.12753,1.01043,0.59841,-0.06867,2.46231
1.57941,2.85471,2.39364,-0.27468,-0.97119,-4.08096
-1.09872,1.78542,2.49174,-0.53955,-1.01043,0.61803
0.4905,-1.4715,2.08953,1.02024,-2.0601,2.10915
1.12815,1.49112,1.82466,-0.2943,-0.36297,0.13734
3.94362,4.40469,1.05948,1.67751,0.27468,0.76518
2.33478,-0.03924,1.60884,-1.28511,1.95219,3.08034
-0.3924,-0.83385,0.50031,0.83385,2.3544,0.03924
-0.60822,0.92214,1.92276,0.60822,-3.07053,2.28573
0.84366,1.54998,-0.34335,-0.54936,-1.33416,0.27468
0.50031,-2.02086,-0.52974,1.53036,-0.99081,-4.54203
0.14715,-0.59841,-1.04967,-2.60946,-0.41202,0.79461
0.11772,1.23606,-6.21954,-0.95157,-1.05948,-3.11958
1.28511,-1.40283,-2.61927,-0.15696,1.69713,-1.962
0.05886,-0.7848,-2.61927,0.8829,4.25754,1.77561
-0.89271,-1.75599,0.7848,1.29492,1.03005,-1.88352
-0.22563,1.7658,0.94176,2.50155,-1.64808,-1.89333
-0.40221,0.27468,1.42245,0.13734,0.38259,-0.18639
3.6297,5.69961,0.2943,2.41326,0.05886,-0.94176
2.22687,2.49174,0.77499,1.52055,-2.37402,4.52241
-2.48193,0.55917,0.95157,2.18763,1.88352,-3.25692
0.84366,0.51012,-1.42245,-1.7658,-2.21706,-0.84366
0.18639,1.11834,-0.1962,-0.10791,0.32373,2.38383
-5.53284,-4.74804,-3.54141,-1.19682,2.57022,-2.38383
-10.40841,-5.85657,-6.10182,-3.09015,-0.11772,0.8829
-1.04967,1.10853,1.26549,-0.67689,-2.33478,-1.3734
3.61008,3.01167,0.04905,0.81423,-0.25506,0.55917
-7.05339,-1.90314,-4.47336,-5.52303,-3.96324,-3.924
-1.92276,-1.62846,1.72656,2.03067,3.49236,-1.11834
0.23544,-1.94238,-1.12815,1.81485,-0.76518,-2.23668
-2.27592,1.38321,-0.13734,2.47212,-0.20601,1.49112
-1.57941,-0.95157,-1.16739,1.19682,1.46169,-1.22625
-5.38569,-5.75847,-1.98162,-1.46169,2.26611,-1.68732
-1.87371,0.26487,-1.93257,-0.16677,0.65727,-1.6677
0.10791,2.61927,1.09872,0.32373,-0.17658,3.51198
-0.84366,3.31578,-1.57941,-0.28449,-4.76766,-4.79709
3.4335,0.42183,-0.34335,3.38445,-0.30411,4.38507
1.50093,1.91295,-1.62846,1.69713,0.05886,1.73637
-1.00062,1.12815,0.70632,-1.09872,-1.19682,3.58065
0.48069,2.01105,2.66832,0.46107,0.12753,2.30535
-3.47274,0.45126,-0.47088,1.01043,-0.24525,-0.54936
2.2563,-1.20663,-2.09934,2.78604,1.39302,-0.53955
1.94238,3.0411,-0.72594,0.63765,1.24587,1.81485
-0.81423,0.65727,0.42183,1.98162,1.23606,-0.42183
-0.18639,0.44145,0.0,-0.20601,-1.60884,-0.0981
3.2373,-0.75537,2.6487,0.22563,0.87309,-0.69651
0.05886,-0.50031,0.2943,0.80442,0.26487,-2.38383
-0.21582,1.95219,-1.29492,0.67689,-2.21706,1.5696
-1.34397,0.63765,2.3544,0.28449,-0.53955,-0.67689
0.63765,0.23544,-0.38259,0.24525,1.08891,-1.38321
1.21644,1.39302,2.24649,-0.85347,0.17658,-1.08891
-2.72718,-0.2943,-2.23668,-0.67689,-0.82404,-2.78604
-0.08829,0.81423,0.42183,-2.83509,1.06929,-0.47088
1.6677,0.36297,1.38321,0.77499,0.32373,-0.45126
-4.37526,-5.67999,-4.3164,-1.91295,-2.21706,-4.56165
0.83385,-0.00981,0.30411,-0.33354,-0.4905,-0.89271
2.70756,0.57879,-0.5886,1.02024,0.32373,0.33354
0.61803,0.82404,-1.16739,-2.65851,-2.42307,-0.0981
0.99081,-1.81485,-0.55917,0.34335,1.55979,-3.4335
0.69651,-2.09934,-1.20663,1.41264,-1.06929,-1.45188
-0.53955,4.00248,-1.6677,1.26549,-0.26487,-0.05886
-0.42183,0.90252,0.20601,1.19682,-0.33354,0.96138
1.39302,3.71799,2.90376,1.30473,1.15758,2.6487
1.57941,-1.72656,-1.41264,1.74618,-2.32497,-1.05948
2.1582,-1.55979,-0.6867,-2.88414,2.60946,1.11834
1.79523,1.03005,0.38259,0.51993,0.77499,5.16006
-2.08953,2.12877,-0.30411,0.70632,0.8829,2.44269
0.10791,2.72718,0.67689,-1.93257,1.8639,0.70632
1.81485,0.22563,0.43164,-0.94176,0.18639,-0.33354
-1.62846,-1.21644,-1.61865,0.24525,-1.04967,1.62846
-2.0601,-1.02024,0.66708,0.13734,-2.14839,-2.16801
-1.50093,-1.75599,1.88352,0.14715,0.4905,1.78542
-7.5537,-1.40283,-4.905,-4.62051,-0.28449,-0.61803
-1.58922,2.47212,3.42369,1.71675,-4.44393,-3.03129
0.21582,1.8639,0.50031,0.75537,0.94176,3.51198
-3.20787,-0.0981,-1.61865,2.57022,3.6297,-1.69713
1.65789,-1.63827,1.2753,-0.13734,1.01043,0.80442
-0.40221,-1.42245,0.47088,-0.30411,0.28449,0.91233
-2.39364,-1.52055,-0.63765,3.57084,1.81485,-2.41326
-8.42679,-2.48193,-9.78057,-7.74009,-6.95529,-4.75785
1.14777,2.11896,-0.4905,-0.60822,-2.01105,-1.53036
0.0,2.85471,1.15758,-2.83509,2.04048,-1.14777
1.25568,-1.49112,0.34335,3.4335,-1.06929,0.63765
0.99081,-0.66708,-1.05948,-1.05948,-0.27468,-4.20849
-1.81485,-3.86514,-2.81547,-1.04967,0.0,-4.47336
-4.77747,-8.41698,-4.34583,-4.75785,-0.61803,-1.22625
-0.94176,-2.44269,0.37278,2.05029,-1.16739,0.36297
4.17906,0.35316,0.87309,-1.03986,2.11896,2.43288
0.22563,-0.37278,0.51012,-0.77499,2.06991,-1.91295
1.7658,2.83509,0.89271,-0.65727,-3.18825,1.60884
-1.44207,-4.08096,0.25506,0.47088,-1.63827,-3.44331
0.87309,0.69651,0.12753,1.12815,-3.46293,0.56898
-0.21582,0.60822,0.73575,0.37278,0.20601,2.90376
1.68732,-0.87309,-1.46169,2.20725,-1.13796,3.87495
-0.24525,0.95157,-0.38259,-0.69651,0.21582,0.26487
2.12877,-0.41202,-1.31454,2.37402,-0.33354,2.65851
1.03005,0.17658,0.96138,-2.0601,-2.23668,-2.30535
0.80442,2.26611,-2.43288,-1.93257,0.50031,1.89333
4.11039,2.66832,2.88414,-0.51993,0.84366,1.13796
1.1772,-1.41264,1.54017,0.56898,-1.79523,0.43164
1.36359,-1.21644,-2.58984,-3.25692,2.04048,-1.04967
1.71675,4.47336,2.54079,0.03924,0.69651,-1.88352
-0.43164,-1.41264,-1.7658,-0.13734,-0.32373,0.67689
-0.15696,2.47212,1.45188,-0.48069,-0.95157,-6.16068
-0.51012,-1.80504,-1.90314,2.58984,0.6867,-0.27468
0.90252,-2.22687,-0.50031,1.58922,4.76766,-0.17658
2.0601,0.42183,0.82404,-0.81423,-2.62908,-1.77561
1.05948,-1.28511,-0.23544,0.15696,0.75537,0.8829
0.44145,4.58127,-1.70694,0.74556,-0.07848,0.0981
4.3164,0.50031,-0.84366,1.25568,1.42245,0.84366
0.26487,0.84366,0.96138,-1.20663,1.20663,1.77561
1.68732,2.81547,3.56103,1.85409,-0.24525,-0.13734
-0.80442,0.31392,-0.25506,-3.17844,-1.74618,-0.55917
3.46293,-1.26549,0.42183,0.34335,-2.31516,0.94176
2.42307,-1.70694,-2.13858,0.2943,0.33354,-0.50031
-1.01043,3.11958,0.97119,1.21644,-1.93257,-3.1392
2.12877,2.40345,0.90252,2.62908,1.48131,2.43288
-2.93319,-0.75537,-0.90252,0.38259,-0.61803,-1.53036
1.95219,2.58984,3.40407,1.82466,0.04905,0.84366
1.63827,-0.00981,1.05948,-1.82466,-0.06867,-1.7658
3.21768,1.04967,-0.32373,2.52117,-0.27468,-0.42183
2.41326,1.80504,2.57022,4.44393,4.52241,0.84366
-1.05948,0.43164,-0.66708,-0.70632,0.90252,2.23668
-1.14777,0.70632,0.16677,-1.92276,0.60822,-1.05948
-3.31578,0.72594,-0.2943,1.72656,0.89271,-1.60884
1.11834,-0.44145,2.51136,0.30411,3.60027,2.08953
-1.84428,0.91233,2.46231,-0.59841,0.62784,-2.44269
1.80504,4.64994,1.48131,1.57941,1.6677,2.23668
1.4715,1.99143,-0.87309,-1.77561,2.75661,1.78542
0.56898,-0.75537,-2.51136,1.962,-1.68732,0.92214
-0.96138,-0.43164,-1.84428,-1.44207,-0.36297,1.87371
0.01962,2.28573,-2.14839,-1.92276,-2.57022,-0.92214
3.29616,-2.20725,0.05886,1.72656,1.03005,1.16739
-1.69713,-2.04048,-0.08829,2.61927,0.05886,-1.5696
-0.44145,-0.03924,1.13796,-0.46107,0.11772,-1.82466
1.72656,0.11772,-1.59903,-3.4335,2.51136,-0.25506
-1.962,-1.26549,-2.83509,0.38259,-0.24525,0.70632
0.42183,-0.18639,-1.89333,-0.16677,0.12753,1.18701
-1.35378,-0.15696,1.26549,-0.28449,-1.13796,-0.1962
3.36483,0.62784,0.65727,0.65727,-1.36359,-0.0981
0.21582,-1.55979,1.7658,0.13734,0.83385,2.05029
0.35316,0.86328,-0.56898,0.32373,-0.35316,0.64746
0.10791,0.15696,-0.38259,0.89271,-0.50031,0.60822
1.02024,-2.09934,-2.83509,-0.34335,-0.0981,1.6677
-0.32373,1.84428,2.77623,1.18701,-1.16739,-2.32497
-0.96138,-0.10791,2.28573,-1.51074,0.16677,-3.06072
-0.21582,2.943,0.46107,-1.33416,1.33416,1.25568
0.60822,-0.33354,0.08829,1.1772,-1.05948,1.48131
-0.64746,-1.71675,0.0,2.93319,1.26549,-3.59046
1.26549,0.26487,-0.35316,0.81423,0.8829,-6.43536
0.1962,0.80442,0.0981,1.68732,0.1962,2.50155
-0.0981,-0.44145,2.37402,-0.15696,0.60822,-0.30411
-0.15696,-0.12753,0.0,0.23544,-2.11896,-0.47088
0.62784,-0.06867,-1.09872,-0.93195,-0.32373,2.02086
-1.52055,-0.41202,-0.91233,0.89271,0.91233,0.2943
1.50093,2.0601,2.19744,0.52974,1.85409,1.40283
2.13858,-2.65851,1.33416,-1.5696,1.26549,2.62908
-1.38321,-1.01043,2.46231,-0.1962,1.95219,-0.64746
2.40345,-1.25568,-1.40283,1.14777,0.13734,0.85347
1.42245,0.24525,-1.03005,1.71675,0.37278,0.50031
1.09872,-2.16801,-0.46107,3.18825,-0.67689,-0.93195
1.16739,-0.74556,0.30411,0.92214,1.54017,-2.54079
-0.41202,2.12877,-0.75537,-1.00062,3.26673,1.91295
-1.41264,0.31392,-0.1962,2.33478,-1.08891,-2.90376
-0.86328,-0.12753,0.42183,1.60884,-0.47088,-2.50155
2.57022,0.32373,-0.17658,-1.42245,2.16801,1.54017
0.89271,-0.93195,-0.00981,1.40283,1.77561,-5.7879
2.23668,0.72594,-0.50031,0.96138,2.08953,-4.82652
1.48131,-0.34335,0.80442,-2.57022,1.23606,-1.95219
-0.01962,0.10791,0.85347,0.65727,1.29492,-0.31392
1.83447,1.18701,3.86514,1.85409,-1.01043,-1.79523
0.25506,-3.38445,-0.12753,-2.63889,0.21582,6.52365
-9.11349,-4.95405,-7.60275,-6.17049,-7.56351,-5.5917
-4.28697,-1.75599,-0.46107,-4.55184,-1.67751,1.03005
-0.46107,1.5696,-1.62846,0.95157,3.06072,1.40283
2.61927,3.30597,4.71861,3.83571,1.54017,-4.905
-0.05886,-1.67751,0.95157,1.95219,4.18887,-2.52117
0.72594,0.38259,2.24649,0.0,0.97119,0.96138
-2.02086,2.1582,-2.0601,-1.12815,-3.64932,-4.40469
-0.40221,1.85409,-0.55917,1.13796,-1.93257,-1.83447
1.89333,3.4335,2.36421,1.6677,1.52055,2.19744
-4.86576,-8.76033,-6.11163,-3.99267,-2.86452,-2.70756
-0.77499,-2.6487,-0.71613,1.50093,-1.58922,-2.5506
-0.55917,1.38321,0.31392,-3.65913,1.12815,-2.04048
2.52117,-1.69713,-0.25506,-0.70632,2.34459,-0.57879
1.67751,1.85409,1.53036,-0.01962,0.5886,-3.75723
-2.57022,0.32373,-0.24525,-0.7848,-0.20601,0.13734
-0.17658,2.943,-0.55917,0.01962,0.56898,-0.17658
-1.09872,0.81423,-0.11772,-1.3734,1.26549,0.83385
3.81609,3.39426,2.07972,1.18701,-1.2753,4.42431
0.7848,-0.99081,-0.36297,2.00124,-0.16677,0.96138
-0.64746,-2.0601,-2.29554,0.45126,3.87495,1.28511
3.1392,0.7848,0.01962,2.23668,-0.87309,-0.15696
0.77499,-0.25506,0.45126,2.2563,0.60822,-1.97181
-1.02024,-2.3544,0.54936,0.92214,-0.06867,0.02943
2.0601,-0.44145,2.59965,1.1772,0.23544,-0.54936
-3.77685,0.51993,-1.8639,-0.79461,0.93195,-1.34397
-1.04967,0.75537,-0.56898,-0.86328,-0.86328,0.42183
-1.09872,2.28573,1.3734,1.15758,-2.13858,-4.35564
1.35378,-0.33354,1.93257,2.81547,2.52117,0.54936
0.44145,-0.03924,0.4905,0.27468,-0.44145,3.73761
-0.77499,1.50093,1.57941,2.08953,2.17782,-0.64746
3.89457,2.7468,5.47398,3.78666,3.0411,-2.38383
-1.75599,-0.43164,-0.67689,-1.5696,0.07848,2.1582
-2.52117,0.95157,-2.11896,0.63765,-0.92214,-0.63765
1.20663,2.2563,2.91357,-0.18639,-3.42369,-5.27778
1.93257,-0.63765,-1.97181,1.52055,1.52055,0.0
-1.50093,-5.36607,-0.13734,0.20601,-1.65789,-4.35564
0.15696,-1.01043,2.2563,-1.98162,0.27468,-0.42183
3.07053,-1.13796,0.44145,-2.21706,2.0601,2.42307
0.36297,3.18825,0.67689,0.50031,-0.2943,1.41264
0.65727,-1.90314,1.99143,2.98224,-1.75599,0.36297
-1.80504,-1.30473,0.56898,0.8829,3.3354,0.41202
0.57879,-2.32497,1.67751,1.6677,-0.54936,1.38321
-1.33416,0.48069,1.54998,2.03067,-2.12877,-0.69651
-1.01043,1.16739,-0.11772,0.2943,1.12815,-2.48193
1.2753,-0.67689,-0.99081,-0.4905,1.25568,-0.77499
-0.32373,1.57941,-1.38321,0.33354,1.16739,2.02086
-1.03005,1.99143,1.74618,0.63765,-1.55979,2.07972
-0.55917,0.93195,-0.54936,0.08829,2.7468,0.81423
-1.99143,0.96138,-0.92214,-0.94176,2.58003,0.43164
-0.08829,0.06867,-2.58003,-3.46293,1.50093,3.95343
-9.49608,-5.91543,-5.03253,-2.943,0.57879,0.6867
-0.4905,2.01105,1.72656,-0.02943,-0.30411,1.78542
0.63765,0.24525,0.32373,0.6867,0.75537,-2.20725
0.8829,0.22563,1.13796,0.83385,1.0791,0.71613
1.58922,0.22563,-1.73637,0.99081,-0.97119,0.06867
-0.27468,0.4905,-1.13796,-0.50031,0.51993,0.57879
1.67751,1.74618,0.30411,-1.35378,1.88352,2.57022
0.77499,1.95219,2.13858,2.02086,0.1962,1.89333
0.76518,-1.45188,1.49112,2.03067,-1.8639,2.20725
0.92214,0.92214,0.83385,-0.24525,0.38259,0.1962
-0.52974,1.33416,1.03986,-0.40221,-3.0411,0.74556
-1.52055,-1.04967,1.962,1.28511,-2.72718,2.10915
0.22563,0.97119,1.49112,0.07848,-0.76518,-3.16863
3.57084,0.42183,-0.67689,2.53098,1.93257,1.20663
0.82404,3.61008,1.962,0.25506,0.02943,3.50217
0.15696,-1.58922,1.30473,2.10915,-1.63827,-0.53955
0.74556,-0.24525,0.55917,0.0,1.65789,-0.72594
2.2563,4.46355,0.69651,-2.03067,-0.01962,-1.5696
0.94176,2.40345,2.56041,1.99143,0.85347,2.08953
0.85347,-2.42307,-2.72718,1.04967,1.22625,3.71799
5.69961,2.62908,2.06991,1.61865,-0.22563,5.89581
0.50031,1.4715,0.26487,-0.25506,-2.87433,3.06072
-3.75723,0.26487,-0.86328,1.51074,1.79523,-0.08829
-1.00062,3.52179,-1.65789,-0.10791,-3.47274,-5.09139
0.45126,-0.52974,1.20663,-2.78604,-2.51136,-3.47274
-0.33354,-3.90438,-1.02024,0.30411,-0.71613,-1.16739
0.14715,0.8829,2.39364,-2.03067,-1.82466,1.84428
0.61803,-1.88352,-0.11772,-4.08096,1.62846,2.40345
-1.31454,1.16739,0.10791,-2.85471,-0.27468,-1.23606
-1.03986,-1.95219,-0.32373,0.33354,-1.38321,-3.57084
1.25568,-2.50155,-1.83447,-1.63827,2.66832,3.39426
1.11834,0.56898,2.62908,0.45126,-0.40221,-0.72594
1.41264,-1.58922,-2.58003,-0.96138,-0.06867,0.0
-2.98224,2.79585,-1.20663,0.71613,0.61803,0.35316
-1.30473,0.38259,2.44269,-1.12815,0.74556,-1.54017
3.26673,2.13858,3.00186,-1.42245,1.3734,-0.20601
1.02024,-2.32497,-1.48131,2.16801,-1.40283,-3.83571
2.3544,0.99081,3.58065,1.33416,0.03924,-2.68794
1.40283,0.61803,1.42245,0.83385,-1.16739,0.53955
-10.43784,-2.12877,-7.04358,-4.0221,-0.52974,0.83385
-2.13858,0.5886,1.63827,-1.54017,-2.67813,3.08034
0.03924,-0.21582,1.04967,1.7658,1.62846,-2.56041
2.6487,-1.70694,0.94176,-2.16801,0.50031,4.14963
2.96262,2.04048,3.22749,1.54017,1.64808,0.33354
1.80504,-0.72594,-0.93195,2.29554,-0.06867,3.18825
-0.93195,1.05948,-0.45126,1.74618,1.29492,0.12753
1.16739,1.13796,0.96138,-0.25506,0.4905,-1.75599
2.07972,0.92214,1.26549,0.95157,1.11834,1.41264
-1.01043,-0.15696,2.19744,0.22563,0.36297,-1.01043
3.59046,3.07053,-3.18825,-1.79523,-0.95157,4.18887
1.69713,-1.97181,-1.97181,1.93257,-1.73637,0.56898
