RMS,Standard_Deviation,Peak_to_Peak,Prediction
1.5974895494024366,1.464306949307419,3.79647,1
5.709856826072787,1.6471542131901311,4.26735,-1
1.0636501264983709,0.8582413867438461,2.32497,1
1.0784606742482548,0.8736739956986244,2.31516,1
1.25776034700574,1.311368667110817,3.61989,1
1.5709891352902476,1.7123213792743464,5.06196,1
0.8388840690166908,0.7081366014195284,1.85409,1
1.5900070273429612,1.5148113969732335,4.03191,1
1.588427533899485,1.7397023870392314,4.68918,1
1.605846361144179,1.2447752276616049,2.92338,1
2.490052932810867,0.8983660710200492,2.14839,1
1.8801277264590297,1.9984842496952533,4.47336,1
1.921145176489793,1.505563895791208,3.88476,1
0.507977423514077,0.5132795995946069,1.28511,-1
1.8221574370646465,1.8422621061808768,5.06196,1
1.6237797352011756,1.6335667848331148,3.59046,1
1.7216200637480965,1.4088699275234744,4.36545,1
1.117220755714823,1.1273165530054103,3.14901,1
0.7060928801510464,0.7387305627899796,2.21706,1
1.5441897702193212,1.567531383733672,4.26735,1
1.127687840118,1.2028902901220877,3.03129,1
1.2835426892978667,1.058087821435442,2.54079,1
1.1739596026908252,1.27738731873696,3.66894,1
1.6248461859665364,1.5371960108554796,3.61989,1
4.944895254199021,2.0031786198439714,5.92524,1
2.264740007958971,2.266729233576432,5.44455,1
1.7426906569296805,1.7195048667770614,4.58127,1
4.371276998704155,3.324884801336732,7.848,-1
2.306772359087476,2.3075607123605653,6.013529999999999,1
1.8875181004165231,2.0201836635217107,5.37588,1
1.5911515576619342,1.2590387540143473,3.4335,1
4.134320499967316,1.2210422576594144,2.68794,-1
1.1293507305748731,1.222208158846111,2.80566,1
1.0750047290593656,0.96604677520294,2.33478,1
1.951129837760676,1.849632944418973,4.9540500000000005,1
2.3944808051955646,2.0306723695638347,5.79771,1
2.576810833889441,2.019742970407373,5.41512,1
1.4446425523118165,1.0211781215782092,2.76642,1
2.8786625538259947,2.424222831020284,6.435359999999999,1
0.7065243454404101,0.7484629274987507,2.2661100000000003,1
2.9699629861329924,3.248298244822972,7.77933,1
1.3669851617336597,1.4639027077507576,3.87495,1
1.5413671462049523,1.6697607503112537,4.28697,1
1.7667353356119868,1.8417492316925237,4.91481,1
2.1927197069849123,2.2881496420470406,5.14044,1
2.677120661447668,1.2732823231279071,3.355020000000001,1
5.153431817138944,2.5643347505737237,5.84676,1
1.7508949266589358,1.917042345729484,5.33664,1
0.5713710964863379,0.580986155497702,1.39302,-1
1.6887215254890309,1.8375826026902848,4.74804,1
1.6023967623843975,1.3535667223303032,3.96324,1
2.083245372885777,2.20940206420425,6.58251,1
1.3904384530068206,1.4292331715294044,3.83571,1
0.9979314616495464,1.0462032705693478,2.3544,1
1.2823362432295204,1.4008826553855251,3.69837,1
1.371758179363258,1.497295472012789,4.64013,1
3.7884872857975913,1.9513509578827688,5.336640000000001,1
1.436961308090792,1.270336290149187,3.08034,1
2.147721711127864,2.3496489375457776,6.24897,1
1.170525264592781,1.2415200003987048,3.63951,1
1.1760003887754458,1.0020936207760232,2.63889,1
1.8104655552232969,1.8761420891046603,4.52241,1
2.372188363663392,2.325023809503894,6.34707,1
1.813497306697752,1.9463890445129413,5.80752,1
0.9252742214878787,0.8798080693367162,2.4034500000000003,1
3.298409790239836,1.6835714960969137,4.414499999999999,1
1.8608598627784956,1.9941649347935089,5.48379,1
1.18970266905223,1.2955503125043042,3.4335,1
1.317075465263855,1.4147593685005233,3.83571,1
1.5810137199594445,1.2590425758170372,3.52179,1
2.147030802922957,2.335725086032173,6.5727,1
4.654406509905424,1.5887526442432756,3.93381,-1
1.6337651086524034,1.7867858704024944,4.00248,1
1.3034262659237768,1.2846081691940152,3.60027,1
1.158660258660838,1.256032497398057,2.69775,1
1.381039893413655,1.479648080970607,3.98286,1
2.771951438048654,2.446808828650085,6.99453,1
1.7217085675427186,1.0652127265433886,2.75661,1
1.6083763508737623,1.6863244475811885,4.76766,1
2.3224851278102943,2.297624028356249,6.66099,1
1.0909922658525129,1.1944119832578706,3.47274,1
3.1808890333442945,1.3352091132515536,3.76704,1
1.2110483739306206,1.1998502948618217,3.31578,1
1.936851944122214,2.035109661268896,5.1993,1
1.4745053310178298,1.5257583122893352,4.06134,1
1.3663572819544674,1.426529395249183,4.208489999999999,1
2.950231440573773,2.283302876604416,5.72904,1
1.659050540550227,1.6511330649587272,3.98286,1
1.2597035731671162,1.354586596667042,3.77685,1
3.428673357473704,3.5863482563005507,9.92772,-1
1.8303209765229704,1.6972339563536905,4.62051,1
0.9478375769086178,0.6963764238111454,1.88352,1
1.4708513070157705,1.606210885329196,3.86514,1
2.8367245288184044,3.04722455537494,8.42679,1
1.6872487048891165,1.8470999584619128,5.27778,1
1.4740864768560902,1.609765901250862,4.7088,1
2.216492017953144,2.3797646013229965,5.95467,1
3.0164513755156075,3.0197940994627435,6.43536,1
1.501042201688547,1.635482253878042,4.35564,1
1.1134746138327538,1.1280973944256762,3.22749,1
1.909076578466668,1.9768233208534345,5.071770000000001,1
2.646022090724112,1.3297912442334698,3.65913,1
1.9392933429344823,1.644320077135227,5.052149999999999,1
1.951425754928944,2.0062797130809056,5.7879000000000005,1
1.9887300169706292,1.8700237718702937,5.32683,1
1.3091603353294814,1.3829339937393974,3.64932,1
1.628085679870688,1.762020922770215,4.6107000000000005,1
