Crack1_30,Crack1_50,Crack2_30,Crack2_50,Crack3_30,Crack3_50,Crack4_30,Crack4_50,Crack5_30,Crack5_50,Crack6_30,Crack6_50
-0.82404,6.98472,-0.30411,-4.93443,-0.46107,5.43474,-1.36359,7.08282,0.91233,0.59841,0.14715,-3.15882
-0.8829,6.46479,-0.35316,-5.06196,-1.33416,6.05277,-1.43226,6.55308,2.62908,2.04048,-0.4905,-2.62908
-0.72594,6.89643,-1.43226,-5.2974,-0.82404,5.36607,-1.49112,6.49422,1.98162,2.00124,-1.45188,-3.70818
-1.28511,7.22997,-1.69713,-5.74866,-1.26549,3.41388,-1.80504,5.38569,0.59841,2.46231,0.31392,-5.55246
-1.0791,7.12206,-2.0601,-4.39488,-1.23606,1.70694,-1.01043,5.28759,2.21706,2.93319,-2.48193,-4.65975
-0.6867,5.91543,-2.21706,-2.63889,-1.72656,2.11896,-1.67751,3.95343,2.85471,2.33478,-2.07972,-4.97367
-0.42183,6.10182,-2.67813,-2.38383,-1.41264,1.82466,-1.34397,2.7468,3.42369,1.67751,-1.98162,-3.93381
-1.21644,6.1803,-2.63889,-2.00124,-0.86328,3.55122,-0.981,2.56041,1.54998,1.08891,-0.86328,-2.11896
-0.71613,6.15087,-1.67751,-0.26487,-0.24525,3.16863,-0.13734,2.69775,2.67813,1.54017,-2.57022,-0.15696
0.65727,5.71923,-1.43226,-0.38259,-0.22563,1.69713,-1.19682,1.88352,3.08034,0.77499,-1.25568,-0.75537
-0.24525,7.10244,-1.42245,1.08891,-0.47088,1.30473,-0.42183,2.38383,2.88414,1.98162,1.78542,-0.20601
0.24525,6.72966,-1.84428,2.20725,0.6867,-0.20601,-0.50031,3.11958,3.16863,2.00124,0.3924,-0.48069
0.91233,7.70085,-0.50031,4.19868,1.49112,-1.09872,-0.50031,1.70694,4.07115,1.30473,-0.99081,0.04905
0.84366,7.82838,-0.76518,4.23792,1.81485,-1.73637,-1.12815,2.1582,1.97181,0.82404,-1.03005,-0.30411
0.56898,8.17173,-0.4905,4.26735,2.44269,-2.79585,-0.24525,0.7848,2.30535,0.30411,1.85409,1.35378
0.14715,7.81857,-1.15758,4.23792,2.58984,-0.17658,0.34335,1.71675,1.62846,-0.11772,-1.60884,2.5506
0.70632,8.08344,-0.38259,5.74866,2.31516,1.73637,-0.20601,1.14777,0.64746,0.03924,-1.32435,1.84428
0.74556,9.11349,0.33354,5.80752,1.77561,1.3734,-0.83385,1.87371,1.19682,-0.34335,0.44145,0.11772
0.65727,9.55494,-0.30411,6.75909,2.38383,1.46169,0.07848,2.21706,1.95219,-0.36297,1.60884,0.35316
0.42183,10.48689,-0.50031,7.24959,1.68732,2.76642,0.0,3.75723,1.46169,-0.73575,-1.23606,0.31392
0.51012,10.35936,0.89271,8.68185,1.55979,0.56898,-0.84366,3.19806,1.45188,-1.23606,-0.54936,-0.28449
0.26487,9.68247,0.84366,7.3575,0.96138,-0.64746,-1.20663,3.69837,1.20663,-2.01105,1.77561,-1.21644
-0.40221,8.96634,0.08829,7.04358,1.20663,1.84428,-0.42183,4.6107,1.58922,-1.92276,-0.89271,-1.87371
-0.01962,7.75971,-0.15696,6.06258,0.61803,4.13982,0.04905,5.26797,1.43226,-2.50155,-2.05029,-2.72718
-0.36297,6.56289,0.40221,5.80752,0.54936,3.93381,-0.57879,5.91543,0.56898,-2.98224,-0.57879,-3.12939
-0.42183,6.36669,-1.05948,2.80566,0.0981,3.89457,0.06867,7.13187,1.81485,-3.77685,0.79461,-3.61989
0.27468,6.31764,-1.29492,2.37402,0.11772,5.77809,0.17658,9.10368,1.70694,-4.48317,-0.52974,-4.22811
0.0,5.32683,-1.42245,2.57022,-0.41202,5.69961,0.02943,10.1043,1.40283,-4.23792,-0.17658,-3.8259
-0.18639,6.00372,-0.60822,1.29492,-0.5886,4.71861,-0.0981,10.87929,1.4715,-4.62051,1.74618,-3.69837
0.08829,5.36607,-1.29492,0.20601,-0.43164,3.21768,0.18639,11.03625,2.10915,-4.85595,1.78542,-4.06134
-0.31392,4.69899,-1.49112,-1.23606,-0.63765,5.86638,-0.35316,11.2815,1.65789,-4.96386,1.19682,-4.7088
-0.75537,4.15944,-1.30473,-1.19682,-1.62846,7.40655,0.05886,10.9872,1.28511,-4.34583,1.51074,-4.91481
-0.01962,3.61008,-0.92214,-4.01229,-1.05948,4.52241,-0.30411,11.34036,1.74618,-4.43412,0.61803,-4.81671
0.67689,3.16863,-2.37402,-5.89581,-1.30473,4.34583,-0.20601,10.94796,2.06991,-3.65913,1.41264,-4.50279
0.26487,3.25692,-3.03129,-6.84738,-1.58922,6.12144,-0.50031,10.63404,1.57941,-2.98224,1.08891,-5.09139
0.73575,3.28635,-2.62908,-7.39674,-2.37402,4.71861,-1.26549,9.97677,1.2753,-2.33478,3.60027,-5.4936
1.25568,3.24711,-2.50155,-7.50465,-1.83447,2.52117,-1.63827,9.1233,2.66832,-1.46169,3.39426,-4.83633
1.04967,4.3164,-3.14901,-6.51384,-1.78542,1.22625,-1.77561,8.39736,2.87433,-0.41202,2.57022,-5.71923
0.63765,3.97305,-2.65851,-5.12082,-1.75599,3.17844,-1.81485,7.1613,2.69775,-0.99081,3.11958,-4.67937
0.44145,3.924,-2.58003,-5.9841,-2.26611,2.49174,-1.94238,6.44517,2.26611,-0.61803,1.95219,-3.50217
1.33416,4.37526,-2.19744,-4.56165,-1.64808,0.23544,-1.46169,5.70942,2.69775,-0.33354,2.19744,-2.2563
1.54998,4.57146,-2.49174,-4.93443,-1.72656,0.21582,-1.40283,5.23854,2.3544,0.45126,3.93381,-3.4335
1.28511,4.25754,-2.71737,-3.07053,-2.09934,1.52055,-1.16739,4.04172,2.36421,0.56898,2.27592,-3.15882
2.2563,3.98286,-2.39364,-2.6487,-1.06929,0.60822,-1.31454,3.89457,1.74618,1.2753,1.80504,-2.75661
3.02148,4.43412,-2.01105,-1.69713,-0.2943,-1.62846,-1.42245,3.27654,1.93257,1.16739,2.56041,-1.58922
2.65851,4.35564,-2.11896,-1.15758,0.42183,-0.05886,-0.64746,3.42369,2.67813,1.70694,2.08953,-1.35378
2.10915,6.16068,-1.95219,0.16677,0.00981,-0.89271,-0.16677,2.80566,2.54079,0.76518,0.10791,-0.22563
1.65789,5.86638,-1.63827,1.00062,1.2753,-0.12753,-0.13734,3.76704,1.01043,0.6867,0.80442,-0.67689
1.73637,5.17968,-0.62784,0.50031,1.21644,-1.74618,-0.43164,4.19868,1.50093,-0.08829,4.13001,0.03924
2.19744,5.35626,-0.77499,0.71613,1.36359,-0.13734,0.24525,3.61989,1.87371,-0.44145,1.1772,-0.3924
2.12877,5.13063,-1.34397,1.77561,1.2753,1.15758,0.07848,4.13001,1.88352,-1.03005,0.07848,-1.23606
2.0601,4.38507,-0.77499,1.90314,1.97181,-0.20601,0.08829,5.16006,1.05948,-2.20725,0.75537,-0.82404
2.33478,4.47336,0.30411,2.02086,2.11896,-2.75661,-0.36297,5.04234,-0.82404,-2.41326,2.92338,-0.8829
2.10915,4.86576,0.08829,1.35378,2.05029,-1.61865,0.67689,3.8259,0.01962,-2.49174,-0.84366,-1.62846
1.15758,4.5126,-0.80442,1.83447,1.48131,-1.20663,0.50031,4.64994,0.00981,-1.82466,-0.86328,-2.91357
0.25506,4.20849,0.64746,1.54998,1.89333,-1.14777,-0.02943,4.91481,-1.91295,-2.79585,-0.26487,-2.8449
-0.10791,4.64994,1.52055,0.56898,1.98162,-0.63765,-0.50031,5.45436,-0.77499,-3.12939,0.28449,-4.25754
0.22563,4.96386,0.97119,0.70632,1.49112,-0.51012,0.07848,6.29802,-0.76518,-3.83571,-3.16863,-4.64013
-0.0981,4.94424,-0.06867,-0.55917,1.23606,-0.95157,-0.44145,7.01415,-0.93195,-4.20849,-2.10915,-6.98472
-0.21582,3.84552,1.03005,-0.36297,0.83385,-0.77499,-0.86328,7.48503,-1.82466,-5.32683,-0.15696,-6.33726
-0.18639,3.61989,0.44145,-1.51074,0.0,-0.10791,-0.20601,7.50465,-1.60884,-5.3955,-0.0981,-7.50465
0.3924,3.61008,-0.11772,-1.4715,-1.2753,1.36359,0.92214,7.14168,-1.58922,-4.60089,-2.87433,-6.83757
-0.07848,2.79585,0.02943,-1.81485,-1.26549,2.42307,0.16677,7.40655,-2.54079,-3.65913,-1.33416,-8.48565
-1.39302,3.52179,1.33416,-2.44269,-0.85347,0.95157,-0.40221,8.20116,-0.38259,-3.88476,-0.02943,-8.76033
-1.00062,3.4335,0.81423,-3.70818,-1.35378,2.07972,0.95157,8.34831,-0.50031,-4.00248,-1.70694,-8.85843
-0.25506,2.88414,0.25506,-4.44393,-1.81485,2.99205,0.63765,8.79957,0.21582,-4.46355,-3.36483,-9.77076
-0.26487,2.73699,0.77499,-5.07177,-1.73637,2.19744,0.23544,9.18216,0.40221,-5.08158,-1.22625,-9.44703
-0.63765,2.53098,1.06929,-5.06196,-2.27592,1.69713,1.06929,9.45684,3.0411,-5.75847,1.06929,-9.25083
-0.31392,3.90438,0.22563,-4.72842,-2.8449,3.25692,1.24587,8.91729,2.53098,-5.53284,0.25506,-9.7119
0.92214,2.05029,-0.26487,-5.51322,-2.96262,4.88538,0.34335,8.25021,2.59965,-5.80752,0.63765,-9.33912
0.3924,0.89271,-0.37278,-5.44455,-2.23668,4.52241,0.51993,7.32807,1.51074,-5.85657,1.03986,-9.29007
0.05886,1.11834,-0.7848,-5.46417,-2.61927,2.72718,0.8829,7.03377,4.25754,-5.886,1.77561,-7.97553
-0.27468,1.26549,-1.50093,-5.63094,-2.59965,2.62908,0.26487,6.43536,2.53098,-5.40531,1.20663,-6.89643
0.46107,0.36297,-0.5886,-6.05277,-2.65851,4.67937,-0.15696,6.26859,2.75661,-5.71923,0.76518,-7.29864
0.64746,1.51074,-1.20663,-4.76766,-1.88352,2.27592,-0.24525,5.1012,4.1202,-5.09139,0.40221,-6.75909
0.15696,0.80442,-1.15758,-4.64013,-1.83447,2.0601,-0.20601,4.8069,4.13001,-4.65975,1.31454,-5.02272
0.36297,2.08953,-1.1772,-4.2183,-1.28511,2.62908,-0.2943,3.06072,2.47212,-5.05215,0.56898,-5.75847
1.03005,2.22687,-1.52055,-3.22749,-1.29492,2.41326,-0.59841,1.97181,3.50217,-4.27716,0.67689,-4.56165
1.09872,1.87371,-0.73575,-2.69775,-0.99081,1.04967,-0.03924,1.6677,3.11958,-4.17906,1.19682,-4.24773
0.57879,2.29554,-1.09872,-2.87433,-1.09872,0.15696,-0.46107,0.85347,3.10977,-3.52179,2.67813,-3.48255
0.74556,1.89333,-0.51012,-3.08034,-0.26487,0.47088,-0.36297,0.6867,2.12877,-3.4335,1.16739,-2.98224
1.6677,1.59903,-0.64746,-2.29554,-0.15696,-1.01043,0.21582,-0.57879,3.3354,-3.32559,2.09934,-2.05029
1.65789,2.0601,-0.25506,-1.48131,0.73575,-2.17782,1.25568,0.30411,3.64932,-3.05091,1.91295,-2.02086
1.18701,2.96262,0.10791,-1.11834,0.65727,-2.53098,0.36297,-0.36297,2.65851,-3.34521,0.61803,-1.71675
2.32497,2.19744,1.21644,-0.89271,1.18701,-1.58922,0.7848,-1.35378,1.81485,-3.30597,0.53955,-1.82466
2.54079,2.36421,0.52974,-0.12753,1.26549,-2.37402,1.60884,-2.07972,1.81485,-3.26673,0.59841,-3.12939
2.51136,2.23668,0.85347,-0.41202,1.00062,-2.21706,1.14777,-1.46169,1.15758,-3.61008,0.15696,-4.00248
2.13858,2.37402,0.99081,-1.77561,0.63765,-0.47088,1.02024,-2.46231,0.60822,-3.87495,0.30411,-4.905
2.91357,1.32435,0.51993,-0.981,0.73575,-1.29492,1.83447,-1.77561,0.76518,-4.86576,-0.53955,-5.83695
2.09934,1.95219,0.59841,-1.99143,1.36359,-3.66894,1.09872,-1.14777,0.91233,-5.67018,-0.20601,-6.63156
1.8639,1.77561,1.40283,-1.15758,1.23606,-3.18825,1.85409,-0.34335,0.56898,-6.70023,0.44145,-6.55308
1.54017,1.48131,0.20601,-2.62908,2.02086,-1.8639,1.0791,-0.99081,-0.23544,-6.28821,-0.66708,-7.59294
1.6677,1.4715,0.36297,-2.98224,1.38321,-3.06072,0.77499,-1.84428,0.32373,-6.59232,-0.45126,-6.87681
0.72594,2.16801,0.35316,-4.27716,1.51074,-2.62908,1.23606,-1.05948,-0.67689,-7.18092,-1.38321,-6.6708
0.00981,1.20663,0.89271,-5.09139,1.09872,-1.52055,0.99081,-1.42245,0.04905,-6.89643,-1.74618,-7.53408
-0.26487,0.71613,0.0981,-5.79771,0.81423,-0.94176,-0.14715,-2.48193,0.57879,-6.83757,-2.61927,-8.829
0.45126,-0.92214,0.12753,-5.99391,0.38259,-2.12877,-0.24525,-1.98162,0.41202,-6.91605,-2.11896,-9.79038
-1.06929,-1.42245,0.21582,-7.42617,-0.46107,-2.31516,-0.03924,-1.12815,0.73575,-7.01415,-3.27654,-9.60399
-0.8829,-0.56898,0.11772,-7.69104,-0.20601,-2.26611,-0.73575,-1.28511,0.17658,-7.72047,-1.67751,-9.43722
-0.79461,-1.73637,-0.16677,-6.71985,-0.51012,-3.41388,-0.32373,-0.73575,1.1772,-7.66161,-2.20725,-9.45684
-0.55917,-1.08891,-0.51012,-8.05401,-0.23544,-5.15025,-0.10791,-1.25568,1.38321,-6.78852,-1.58922,-8.55432
-1.35378,-1.61865,0.21582,-8.9271,-0.47088,-6.03315,0.14715,-1.81485,2.1582,-7.68123,-2.22687,-8.07363
-0.81423,-1.55979,-0.22563,-7.52427,0.6867,-3.3354,-0.4905,-2.1582,2.77623,-7.0632,-1.49112,-9.42741
-0.31392,-3.02148,0.22563,-7.74009,-0.26487,-5.06196,-0.23544,-1.74618,3.98286,-7.14168,-1.73637,-8.95653
-0.63765,-3.52179,-0.01962,-7.63218,-0.0981,-4.06134,-0.37278,-0.981,3.66894,-7.21035,-0.53955,-8.91729
-0.31392,-4.5126,-0.46107,-7.79895,0.0,-4.64994,0.15696,-0.79461,4.91481,-8.6328,-1.81485,-8.79957
1.03986,-4.32621,-0.51012,-6.10182,0.04905,-4.04172,-0.2943,0.07848,5.3955,-8.5347,0.69651,-8.77014
0.56898,-4.32621,-0.90252,-4.3164,0.21582,-3.69837,0.01962,-0.54936,5.96448,-8.15211,1.40283,-7.44579
0.42183,-3.87495,-1.2753,-4.46355,0.83385,-4.76766,-0.46107,-0.51993,5.20911,-7.76952,0.82404,-7.62237
0.05886,-4.22811,-1.03986,-4.32621,0.94176,-5.14044,0.14715,-1.24587,5.57208,-7.28883,0.59841,-7.59294
1.06929,-4.04172,-0.57879,-2.38383,1.29492,-5.79771,-0.14715,-1.12815,4.83633,-7.38693,2.31516,-6.51384
0.24525,-4.2183,-0.43164,-2.18763,0.73575,-4.27716,0.03924,-1.45188,4.93443,-6.85719,3.80628,-6.13125
-0.14715,-5.25816,-1.28511,-2.61927,2.01105,-2.23668,-0.60822,-0.03924,4.45374,-6.71004,2.68794,-6.58251
0.51993,-5.83695,-0.28449,-1.90314,1.70694,-3.8259,-0.23544,-0.45126,4.36545,-6.48441,0.4905,-6.6708
1.11834,-5.35626,-0.44145,-1.2753,2.51136,-3.70818,0.30411,-0.82404,3.60027,-6.00372,2.08953,-6.00372
0.43164,-3.39426,-0.37278,-1.03986,1.83447,-3.7278,-0.57879,-2.00124,3.90438,-6.21954,2.24649,-4.74804
0.79461,-3.93381,-0.32373,-0.16677,2.90376,-4.64994,-0.31392,-2.57022,2.01105,-6.3765,0.83385,-4.26735
0.981,-4.47336,-0.26487,-0.46107,1.80504,-4.85595,0.59841,-4.14963,2.57022,-6.04296,0.74556,-4.65975
0.59841,-4.3164,0.64746,-1.31454,1.63827,-5.24835,-0.10791,-5.28759,1.6677,-6.02334,1.55979,-4.79709
0.21582,-3.98286,-0.41202,-1.85409,2.14839,-1.21644,-0.46107,-5.82714,1.03986,-6.49422,-0.13734,-4.49298
0.67689,-4.75785,-0.65727,-1.29492,1.59903,-1.98162,-0.34335,-5.67999,0.08829,-6.78852,0.22563,-5.6898
0.06867,-5.66037,0.40221,-1.8639,1.09872,-5.04234,-0.07848,-5.65056,-0.06867,-6.79833,0.00981,-6.70023
0.73575,-5.86638,0.07848,-2.6487,2.08953,-5.35626,0.03924,-5.63094,-0.46107,-7.53408,-1.41264,-7.01415
0.52974,-5.60151,-0.26487,-2.43288,2.38383,-2.96262,0.46107,-5.4936,-0.80442,-8.05401,0.0981,-7.91667
1.1772,-6.39612,-1.41264,-2.60946,1.54017,-7.12206,0.56898,-5.70942,-1.79523,-7.42617,0.43164,-8.39736
0.74556,-6.04296,-0.96138,-4.46355,1.45188,-6.04296,1.35378,-5.66037,-1.15758,-7.95591,0.51012,-9.52551
0.66708,-5.64075,-1.01043,-6.14106,1.28511,-7.29864,1.42245,-6.10182,-0.89271,-8.12268,0.0,-8.90748
0.96138,-6.33726,-2.12877,-6.68061,0.45126,-4.43412,1.12815,-5.56227,-0.96138,-9.21159,1.19682,-10.04544
0.26487,-6.84738,-2.0601,-6.89643,-0.80442,-6.35688,0.52974,-4.8069,-1.83447,-9.00558,0.54936,-10.72233
-0.24525,-7.39674,-1.41264,-9.00558,-0.82404,-6.81795,1.00062,-4.16925,-1.10853,-8.93691,2.3544,-12.23307
-0.54936,-6.13125,-1.21644,-8.68185,-1.02024,-5.09139,1.30473,-3.22749,-1.34397,-8.31888,1.53036,-12.60585
0.08829,-5.84676,-1.85409,-8.70147,-2.17782,-5.1993,1.15758,-2.60946,-0.34335,-7.93629,0.62784,-13.37103
-0.5886,-5.85657,-1.04967,-9.03501,-1.94238,-7.86762,0.75537,-2.03067,-0.7848,-7.43598,3.16863,-13.30236
-1.5696,-5.96448,-1.40283,-10.70271,-1.70694,-6.867,1.04967,-2.62908,1.30473,-6.92586,1.89333,-12.15459
-0.94176,-5.66037,-1.74618,-10.93815,-2.24649,-6.23916,0.79461,-2.89395,0.62784,-6.75909,-1.03986,-12.17421
-1.10853,-6.41574,-0.5886,-10.85967,-2.93319,-6.11163,0.17658,-2.57022,2.44269,-7.2594,1.38321,-11.90934
-0.981,-6.1803,-0.26487,-11.2815,-2.87433,-7.05339,-0.37278,-2.27592,2.23668,-8.76033,3.11958,-10.87929
-1.28511,-6.43536,0.34335,-11.23245,-2.91357,-5.03253,0.24525,-2.00124,3.91419,-8.77995,1.16739,-9.7119
-1.41264,-5.22873,0.69651,-11.39922,-3.39426,-6.17049,-0.981,-1.34397,3.94362,-8.86824,1.68732,-10.52613
-0.71613,-5.56227,1.71675,-10.60461,-3.30597,-7.24959,-0.44145,-1.54998,2.96262,-9.7119,0.00981,-9.75114
-1.01043,-5.16987,1.03005,-10.34955,-2.42307,-7.87743,-0.50031,-1.60884,3.37464,-9.70209,1.54017,-8.77995
-1.30473,-5.56227,0.73575,-9.37836,-2.12877,-6.31764,-0.62784,-2.09934,3.54141,-9.26064,-1.77561,-8.34831
-0.5886,-5.30721,0.85347,-8.67204,-2.16801,-8.57394,-1.01043,-1.83447,3.29616,-9.85905,-0.17658,-9.42741
0.42183,-6.94548,0.42183,-7.91667,-1.61865,-7.1613,-1.25568,-2.4525,4.22811,-10.62423,0.85347,-8.38755
0.20601,-7.43598,0.04905,-7.12206,-0.34335,-6.82776,-0.57879,-2.42307,4.71861,-11.1834,2.3544,-7.66161
0.10791,-8.05401,0.21582,-5.80752,-1.00062,-5.7879,0.44145,-2.40345,5.07177,-11.55618,-0.63765,-8.67204
1.0791,-8.27964,0.0981,-4.63032,-0.93195,-5.91543,-0.14715,-1.83447,4.00248,-11.00682,-0.72594,-8.49546
1.09872,-7.82838,-0.45126,-3.78666,-0.48069,-6.63156,0.11772,-1.92276,3.25692,-11.66409,1.98162,-9.06444
1.26549,-7.13187,-0.90252,-3.8259,0.1962,-5.83695,1.12815,-1.97181,3.69837,-10.90872,1.52055,-8.52489
0.24525,-6.70023,-1.15758,-2.7468,-0.23544,-5.45436,0.75537,-2.76642,3.30597,-10.01601,0.34335,-10.13373
0.94176,-7.37712,-1.63827,-2.82528,1.08891,-7.21035,0.2943,-3.10977,1.58922,-9.50589,0.26487,-10.32012
0.8829,-7.2594,-1.73637,-2.68794,0.67689,-7.33788,0.15696,-3.57084,2.83509,-9.55494,0.25506,-10.92834
0.38259,-7.17111,-1.72656,-3.28635,1.23606,-5.84676,0.32373,-4.04172,1.52055,-8.40717,-0.82404,-10.57518
0.31392,-6.93567,-1.39302,-3.00186,0.82404,-7.76952,0.5886,-4.74804,1.09872,-8.10306,-1.41264,-10.75176
1.1772,-6.71985,-1.36359,-2.91357,1.59903,-4.73823,0.31392,-4.82652,0.14715,-9.53532,0.42183,-11.10492
0.86328,-7.18092,-1.49112,-4.03191,0.80442,-6.43536,0.981,-4.44393,-0.21582,-9.23121,-0.71613,-11.74257
1.11834,-6.82776,-0.60822,-5.38569,0.53955,-6.90624,1.73637,-4.85595,-1.23606,-8.74071,-0.5886,-11.93877
0.62784,-8.60337,-1.54017,-6.17049,0.43164,-6.34707,0.70632,-4.8069,-0.4905,-8.45622,-3.15882,-12.09573
1.15758,-7.93629,-2.44269,-7.51446,0.62784,-7.34769,0.84366,-6.13125,-1.62846,-8.50527,-1.30473,-11.79162
0.35316,-8.23059,-1.89333,-8.76033,0.18639,-10.62423,1.64808,-6.59232,-0.45126,-8.91729,-0.4905,-10.84005
0.91233,-9.07425,-2.47212,-9.45684,-0.31392,-7.81857,1.14777,-7.1613,-1.13796,-9.78057,-1.78542,-10.41822
0.89271,-10.33974,-2.26611,-10.45746,-0.18639,-9.87867,0.53955,-7.02396,-0.93195,-9.92772,0.92214,-11.17359
0.99081,-9.75114,-2.54079,-11.61504,-0.36297,-7.72047,1.26549,-7.07301,0.08829,-10.03563,0.96138,-11.74257
1.31454,-9.69228,-2.61927,-12.20364,-1.15758,-10.43784,1.24587,-6.4746,-0.75537,-10.28088,0.69651,-12.27231
1.26549,-10.9872,-2.40345,-12.63528,-1.69713,-9.30969,1.23606,-5.21892,-0.80442,-9.92772,-0.14715,-11.50713
1.1772,-11.5758,-2.27592,-12.57642,-1.2753,-9.63342,0.73575,-4.93443,-0.16677,-9.66285,-0.38259,-12.47832
1.15758,-12.11535,-3.2373,-13.71438,-2.57022,-8.44641,1.12815,-4.47336,0.34335,-9.0252,1.71675,-12.64509
0.76518,-12.61566,-3.02148,-12.46851,-2.68794,-9.85905,1.1772,-4.5126,1.40283,-9.09387,2.20725,-12.8511
-0.48069,-13.44951,-2.5506,-11.4777,-2.58984,-8.7309,0.08829,-4.13001,0.18639,-9.28026,2.41326,-11.74257
1.08891,-13.61628,-2.59965,-11.34036,-2.57022,-8.72109,-0.03924,-4.26735,2.43288,-9.13311,3.34521,-11.94858
-0.02943,-13.05711,-0.96138,-11.56599,-3.61008,-8.45622,0.0981,-4.17906,2.79585,-9.0252,4.50279,-12.23307
-0.44145,-13.69476,-0.52974,-10.41822,-3.29616,-8.40717,-1.13796,-4.63032,3.40407,-8.68185,3.06072,-11.9682
-0.5886,-13.00806,0.26487,-10.37898,-3.25692,-9.62361,-0.63765,-5.27778,3.75723,-8.88786,3.2373,-11.86029
-0.21582,-13.36122,0.17658,-9.42741,-3.07053,-10.70271,-0.51012,-5.41512,3.36483,-9.08406,3.83571,-11.39922
-0.85347,-13.2435,0.74556,-9.33912,-3.31578,-8.61318,-0.42183,-5.67018,3.83571,-9.26064,4.83633,-10.66347
-0.53955,-14.16564,1.03005,-8.07363,-2.68794,-8.27964,-1.0791,-5.60151,3.60027,-9.98658,0.76518,-9.93753
-0.06867,-14.18526,1.23606,-7.89705,-2.36421,-8.34831,-0.03924,-7.01415,4.37526,-9.5157,1.95219,-9.08406
0.36297,-14.52861,0.8829,-7.33788,-1.57941,-8.22078,-0.47088,-7.30845,5.08158,-10.76157,1.70694,-6.9651
-0.04905,-14.2245,1.41264,-7.29864,-1.30473,-6.7689,-0.24525,-7.17111,4.37526,-11.27169,2.73699,-7.12206
0.82404,-14.24412,2.06991,-6.82776,-0.92214,-5.12082,-0.41202,-7.42617,4.13982,-12.31155,0.92214,-6.9651
1.44207,-13.72419,1.54017,-7.33788,-0.62784,-7.14168,0.0,-8.1423,3.74742,-11.99763,2.86452,-6.02334
1.41264,-13.32198,0.96138,-6.94548,0.0,-7.77933,-0.1962,-8.49546,4.13982,-11.82105,3.75723,-6.88662
0.57879,-12.71376,1.97181,-6.79833,0.83385,-7.61256,0.00981,-8.91729,3.09015,-11.98782,1.13796,-7.22997
0.85347,-12.83148,0.55917,-6.51384,0.7848,-6.25878,-0.30411,-9.01539,3.16863,-11.58561,-1.33416,-8.17173
1.70694,-11.85048,0.04905,-5.32683,1.16739,-6.49422,1.39302,-8.89767,2.87433,-10.75176,-0.20601,-7.56351
1.7658,-10.67328,-0.44145,-5.13063,1.31454,-5.82714,0.75537,-8.97615,1.74618,-10.76157,0.26487,-8.31888
0.7848,-10.68309,-0.53955,-5.16006,2.16801,-6.19011,0.83385,-9.05463,-0.03924,-10.68309,0.59841,-10.55556
2.0601,-10.87929,-0.44145,-5.30721,2.59965,-7.56351,1.1772,-8.36793,0.23544,-10.77138,-0.54936,-11.54637
2.3544,-11.4777,-1.13796,-5.77809,2.30535,-7.71066,1.73637,-8.18154,-0.3924,-9.7119,0.0,-11.45808
1.57941,-11.25207,-1.48131,-5.83695,2.1582,-8.85843,0.77499,-8.32869,-1.68732,-9.00558,0.59841,-12.09573
0.52974,-10.62423,-1.81485,-6.17049,1.53036,-9.56475,1.48131,-10.19259,-2.08953,-8.56413,2.08953,-12.17421
0.80442,-11.06568,-2.19744,-7.22997,1.65789,-8.87805,1.59903,-10.35936,-2.06991,-7.48503,-0.16677,-12.39984
1.54998,-12.05649,-1.48131,-6.71004,0.66708,-9.21159,2.77623,-10.50651,-1.54017,-7.05339,0.69651,-12.27231
0.33354,-11.80143,-2.08953,-6.11163,-0.1962,-12.17421,1.77561,-10.72233,-2.27592,-7.58313,-0.08829,-12.12516
0.46107,-12.33117,-1.70694,-7.75971,-0.63765,-9.15273,2.59965,-12.13497,-2.36421,-7.87743,0.85347,-12.70395
0.53955,-14.06754,-1.61865,-8.85843,-0.56898,-9.45684,2.41326,-11.38941,-1.63827,-7.24959,-1.7658,-12.47832
0.981,-14.59728,-1.40283,-9.46665,-1.02024,-10.87929,1.52055,-10.47708,-1.45188,-7.18092,-1.40283,-13.40046
0.27468,-13.52799,-1.4715,-11.05587,-1.14777,-11.63466,0.94176,-10.78119,-1.92276,-7.56351,2.47212,-10.81062
0.50031,-13.26312,-1.23606,-11.63466,-1.55979,-12.34098,2.11896,-10.02582,-1.2753,-7.4556,3.8259,-9.76095
0.17658,-14.75424,-0.42183,-11.66409,-1.84428,-12.83148,1.42245,-10.67328,-0.48069,-7.54389,2.37402,-9.7119
-0.21582,-14.89158,-0.72594,-12.21345,-1.69713,-11.92896,0.7848,-9.79038,0.61803,-7.70085,1.30473,-9.36855
-0.06867,-14.31279,-0.43164,-11.74257,-2.00124,-12.11535,0.63765,-9.92772,1.25568,-8.67204,3.91419,-8.90748
-0.42183,-14.16564,-0.69651,-12.40965,-1.63827,-11.02644,0.99081,-9.84924,1.11834,-8.81919,2.19744,-10.48689
-0.67689,-14.23431,0.14715,-12.77262,-2.0601,-12.56661,0.17658,-9.38817,2.51136,-8.78976,0.31392,-12.41946
0.22563,-13.57704,-0.15696,-11.6739,-2.23668,-11.38941,0.1962,-8.28945,2.7468,-8.72109,0.40221,-12.89034
-0.48069,-12.86091,0.0,-11.76219,-2.12877,-11.42865,-0.37278,-8.23059,2.12877,-9.36855,4.0221,-11.51694
-0.52974,-12.24288,0.3924,-11.05587,-1.62846,-11.92896,-0.14715,-7.75971,3.61989,-8.32869,3.81609,-10.45746
